,user_id,ARTICLE_ID,time0,time1,event,sex,age,departement,cumsum
23406,464605,163,306,337,1,M,50-65,62,5
23407,464605,163,337,365,1,M,50-65,62,6
23408,464605,163,365,396,1,M,50-65,62,7
23409,464605,163,396,518,1,M,50-65,62,8
23410,464605,163,518,549,1,M,50-65,62,9
23411,464605,163,549,579,1,M,50-65,62,10
23412,464835,4125,214,396,1,M,<35,33,1
23413,464835,4127,61,122,1,M,<35,33,1
23414,464835,4127,122,275,1,M,<35,33,2
23415,464835,4127,275,365,1,M,<35,33,3
23416,464835,4127,365,426,1,M,<35,33,4
23417,464835,4127,426,518,1,M,<35,33,5
23418,464835,4127,518,579,1,M,<35,33,6
23419,464835,4127,579,640,1,M,<35,33,7
23420,464835,4127,640,671,1,M,<35,33,8
23421,464835,4127,671,702,1,M,<35,33,9
23422,464835,4127,702,730,1,M,<35,33,10
23423,464835,4127,730,761,1,M,<35,33,11
23424,464835,4127,761,822,1,M,<35,33,12
23425,464835,4127,822,852,1,M,<35,33,13
23426,464835,4127,852,914,1,M,<35,33,14
23427,464835,4127,914,975,1,M,<35,33,15
23428,464835,4127,975,1005,1,M,<35,33,16
23429,464842,4112,306,426,1,M,35-49,38,1
23430,464842,4112,426,610,1,M,35-49,38,2
23431,464842,4112,610,702,1,M,35-49,38,3
23432,464842,4112,702,852,1,M,35-49,38,4
23433,464842,4112,852,1005,1,M,35-49,38,5
23434,464842,4126,61,92,1,M,35-49,38,1
23435,464842,4126,92,153,1,M,35-49,38,2
23436,464842,4126,153,184,1,M,35-49,38,3
23437,464842,4126,184,275,1,M,35-49,38,4
23438,464842,4126,275,306,1,M,35-49,38,5
23439,464842,4126,306,337,1,M,35-49,38,6
23440,464842,4126,337,396,1,M,35-49,38,7
23441,464842,4126,396,426,1,M,35-49,38,8
23442,464842,4126,426,702,1,M,35-49,38,9
23443,464842,4126,702,730,1,M,35-49,38,10
23444,464842,4126,730,822,1,M,35-49,38,11
23445,464842,4126,822,852,1,M,35-49,38,12
23446,464842,4126,852,883,1,M,35-49,38,13
23447,464842,4126,883,1005,1,M,35-49,38,14
23448,464868,2368,518,883,1,M,50-65,59,1
23449,464909,4074,245,396,1,M,35-49,33,1
23450,464909,4074,396,518,1,M,35-49,33,2
23451,464927,4074,214,306,1,M,35-49,80,1
23452,464928,2946,610,730,1,M,50-65,59,1
23453,465004,4125,487,730,1,M,50-65,38,1
23454,465004,4125,730,822,1,M,50-65,38,2
23455,465004,4125,822,852,1,M,50-65,38,3
23456,465110,2180,640,975,1,M,<35,59,1
23457,465110,2180,975,1005,1,M,<35,59,2
23458,465110,2968,122,487,1,M,<35,59,1
23459,465110,4112,306,487,1,M,<35,59,1
23460,465110,4112,487,549,1,M,<35,59,2
23461,465110,4126,122,214,1,M,<35,59,1
23462,465110,4126,214,306,1,M,<35,59,2
23463,465110,4126,306,426,1,M,<35,59,3
23464,465110,4126,426,487,1,M,<35,59,4
23465,465110,4126,487,791,1,M,<35,59,5
23466,465110,4136,31,61,1,M,<35,59,1
23467,465110,4136,61,92,1,M,<35,59,2
23468,465110,4136,92,122,1,M,<35,59,3
23469,465110,4136,122,153,1,M,<35,59,4
23470,465110,4136,153,184,1,M,<35,59,5
23471,465110,4136,184,214,1,M,<35,59,6
23472,465110,4136,214,245,1,M,<35,59,7
23473,465110,4136,245,306,1,M,<35,59,8
23474,465110,4136,306,337,1,M,<35,59,9
23475,465110,4136,337,426,1,M,<35,59,10
23476,465110,4136,426,487,1,M,<35,59,11
23477,465110,4136,487,518,1,M,<35,59,12
23478,465110,4136,518,549,1,M,<35,59,13
23479,465110,4136,549,610,1,M,<35,59,14
23480,465110,4136,610,640,1,M,<35,59,15
23481,465110,4136,640,761,1,M,<35,59,16
23482,465110,4136,761,883,1,M,<35,59,17
23483,465127,4136,640,761,1,M,35-49,10,1
23484,465145,1538,791,822,1,M,35-49,62,1
23485,465145,1538,822,852,1,M,35-49,62,2
23486,465145,1622,31,457,1,M,35-49,62,1
23487,465179,1707,245,579,1,F,35-49,40,1
23488,465179,1707,579,640,1,F,35-49,40,2
23489,465179,1707,640,730,1,F,35-49,40,3
23490,465179,2968,214,579,1,F,35-49,40,1
23491,465211,4125,396,914,1,M,<35,62,1
23492,465285,4112,579,671,1,M,50-65,78,1
23493,465285,4112,671,975,1,M,50-65,78,2
23494,465285,4112,975,1005,1,M,50-65,78,3
23495,465285,4126,122,549,1,M,50-65,78,1
23496,465285,4126,549,702,1,M,50-65,78,2
23497,465285,4126,702,852,1,M,50-65,78,3
23498,465285,4126,852,975,1,M,50-65,78,4
23499,465285,4126,975,1005,1,M,50-65,78,5
23500,465308,4112,214,245,1,M,50-65,38,1
23501,465308,4112,245,365,1,M,50-65,38,2
23502,465308,4112,365,457,1,M,50-65,38,3
23503,465308,4112,457,610,1,M,50-65,38,4
23504,465308,4112,610,730,1,M,50-65,38,5
23505,465370,4112,337,730,1,M,50-65,33,1
23506,465370,4127,31,61,1,M,50-65,33,1
23507,465370,4127,61,92,1,M,50-65,33,2
23508,465370,4127,92,122,1,M,50-65,33,3
23509,465370,4127,122,153,1,M,50-65,33,4
23510,465370,4127,153,184,1,M,50-65,33,5
23511,465370,4127,184,214,1,M,50-65,33,6
23512,465370,4127,214,337,1,M,50-65,33,7
23513,465370,4127,337,365,1,M,50-65,33,8
23514,465370,4127,365,396,1,M,50-65,33,9
23515,465370,4127,396,426,1,M,50-65,33,10
23516,465370,4127,426,457,1,M,50-65,33,11
23517,465370,4127,457,487,1,M,50-65,33,12
23518,465370,4127,487,518,1,M,50-65,33,13
23519,465370,4127,518,549,1,M,50-65,33,14
23520,465370,4127,549,579,1,M,50-65,33,15
23521,465370,4127,579,610,1,M,50-65,33,16
23522,465370,4127,610,640,1,M,50-65,33,17
23523,465370,4127,640,671,1,M,50-65,33,18
23524,465370,4127,671,702,1,M,50-65,33,19
23525,465370,4127,702,761,1,M,50-65,33,20
23526,465370,4127,761,822,1,M,50-65,33,21
23527,465370,4127,822,883,1,M,50-65,33,22
23528,465370,4127,883,914,1,M,50-65,33,23
23529,465370,4127,914,975,1,M,50-65,33,24
23530,465370,4127,975,1005,1,M,50-65,33,25
23531,465434,4126,214,822,1,F,35-49,78,1
23532,465434,4126,822,852,1,F,35-49,78,2
23533,465591,4112,337,579,1,M,35-49,62,1
23534,465591,4136,337,549,1,M,35-49,62,1
23535,465596,4126,396,1005,1,M,35-49,59,1
23536,465771,4074,640,671,1,M,<35,38,1
23537,465771,4074,671,730,1,M,<35,38,2
23538,465877,4126,153,671,1,M,35-49,38,1
23539,465877,4126,671,791,1,M,35-49,38,2
23540,466057,2968,153,518,1,M,>65,62,1
23541,466095,608,61,184,1,M,35-49,78,1
23542,466095,3510,184,457,1,M,35-49,78,1
23543,466214,1531,122,944,1,M,<35,62,1
23544,466214,3275,396,883,1,M,<35,62,1
23545,466214,4112,214,245,1,M,<35,62,1
23546,466214,4112,245,306,1,M,<35,62,2
23547,466214,4112,306,337,1,M,<35,62,3
23548,466214,4112,337,396,1,M,<35,62,4
23549,466214,4112,396,426,1,M,<35,62,5
23550,466214,4112,426,457,1,M,<35,62,6
23551,466214,4112,457,702,1,M,<35,62,7
23552,466214,4112,702,791,1,M,<35,62,8
23553,466214,4112,791,944,1,M,<35,62,9
23554,466214,4136,61,122,1,M,<35,62,1
23555,466214,4136,122,306,1,M,<35,62,2
23556,466214,4136,306,457,1,M,<35,62,3
23557,466214,4136,457,671,1,M,<35,62,4
23558,466214,4136,671,914,1,M,<35,62,5
23559,466365,2968,337,730,1,F,35-49,78,1
23560,466365,4112,306,640,1,F,35-49,78,1
23561,466406,4125,852,944,1,M,<35,33,1
23562,466468,1699,31,92,1,M,35-49,51,1
23563,466468,1699,92,245,1,M,35-49,51,2
23564,466468,4074,730,944,1,M,35-49,51,1
23565,466468,4074,944,975,1,M,35-49,51,2
23566,466468,4112,245,275,1,M,35-49,51,1
23567,466468,4125,61,549,1,M,35-49,51,1
23568,466468,4125,549,944,1,M,35-49,51,2
23569,466493,4125,92,122,1,M,50-65,33,1
23570,466493,4125,122,184,1,M,50-65,33,2
23571,466493,4125,184,245,1,M,50-65,33,3
23572,466493,4125,245,365,1,M,50-65,33,4
23573,466493,4125,365,457,1,M,50-65,33,5
23574,466493,4125,457,518,1,M,50-65,33,6
23575,466493,4125,518,610,1,M,50-65,33,7
23576,466493,4125,610,671,1,M,50-65,33,8
23577,466493,4125,671,702,1,M,50-65,33,9
23578,466493,4125,702,730,1,M,50-65,33,10
23579,466493,4125,730,883,1,M,50-65,33,11
23580,466568,4112,487,822,1,M,<35,62,1
23581,466568,4112,822,975,1,M,<35,62,2
23582,466582,4663,761,914,1,M,35-49,78,1
23583,466822,4112,671,822,1,M,50-65,06,1
23584,466862,4126,702,852,1,M,<35,33,1
23585,466895,4129,61,153,1,M,<35,78,1
23586,466895,4129,153,702,1,M,<35,78,2
23587,466946,1164,184,822,1,M,50-65,78,1
23588,466946,1374,92,245,1,M,50-65,78,1
23589,466946,1378,245,822,1,M,50-65,78,1
23590,466946,1547,184,245,1,M,50-65,78,1
23591,466946,1547,245,396,1,M,50-65,78,2
23592,466946,1547,396,610,1,M,50-65,78,3
23593,466946,1698,0,184,1,M,50-65,78,1
23594,466946,2362,0,396,1,M,50-65,78,1
23595,466946,2362,396,822,1,M,50-65,78,2
23596,466946,3923,153,396,1,M,50-65,78,1
23597,467022,4125,306,549,1,M,<35,38,1
23598,467022,4125,549,914,1,M,<35,38,2
23599,467032,163,214,245,1,M,35-49,59,1
23600,467032,163,245,306,1,M,35-49,59,2
23601,467032,163,306,337,1,M,35-49,59,3
23602,467113,4126,31,730,1,M,50-65,51,1
23603,467169,4112,549,730,1,M,35-49,58,1
23604,467225,4128,31,396,1,M,50-65,33,1
23605,467226,5625,245,426,1,F,>65,51,1
23606,467246,4126,92,457,1,M,<35,62,1
23607,467407,4074,730,852,1,M,35-49,38,1
23608,467509,10,0,245,1,F,50-65,21,1
23609,467509,5623,245,640,1,F,50-65,21,1
23610,467509,5625,122,396,1,F,50-65,21,1
23611,467594,4112,245,396,1,M,35-49,78,1
23612,467594,4112,396,487,1,M,35-49,78,2
23613,467594,4112,487,702,1,M,35-49,78,3
23614,467594,4112,702,852,1,M,35-49,78,4
23615,467594,4112,852,975,1,M,35-49,78,5
23616,467594,4126,0,122,1,M,35-49,78,1
23617,467594,4126,122,275,1,M,35-49,78,2
23618,467594,4126,275,306,1,M,35-49,78,3
23619,467594,4126,306,396,1,M,35-49,78,4
23620,467594,4126,396,487,1,M,35-49,78,5
23621,467594,4126,487,640,1,M,35-49,78,6
23622,467594,4126,640,702,1,M,35-49,78,7
23623,467594,4126,702,852,1,M,35-49,78,8
23624,467594,4126,852,975,1,M,35-49,78,9
23625,467755,4112,852,1005,1,M,<35,78,1
23626,467764,4112,426,761,1,M,50-65,62,1
23627,467764,4112,761,791,1,M,50-65,62,2
23628,468001,4126,184,306,1,F,35-49,38,1
23629,468072,4125,92,487,1,M,35-49,51,1
23630,468288,4112,245,730,1,M,35-49,33,1
23631,468355,3274,245,306,1,M,35-49,59,1
23632,468355,3274,306,337,1,M,35-49,59,2
23633,468355,5941,31,122,1,M,35-49,59,1
23634,468355,5941,122,306,1,M,35-49,59,2
23635,468355,5941,306,337,1,M,35-49,59,3
23636,468355,5941,337,365,1,M,35-49,59,4
23637,468355,6014,31,122,1,M,35-49,59,1
23638,468355,6014,122,245,1,M,35-49,59,2
23639,468355,6014,245,306,1,M,35-49,59,3
23640,468355,6014,306,337,1,M,35-49,59,4
23641,468355,6014,337,365,1,M,35-49,59,5
23642,468383,4112,671,852,1,M,35-49,38,1
23643,468426,1547,31,92,1,M,50-65,07,1
23644,468426,1547,92,153,1,M,50-65,07,2
23645,468426,1547,153,306,1,M,50-65,07,3
23646,468426,1547,306,365,1,M,50-65,07,4
23647,468426,1547,365,396,1,M,50-65,07,5
23648,468426,1547,396,671,1,M,50-65,07,6
23649,468426,1547,671,761,1,M,50-65,07,7
23650,468426,2362,306,396,1,M,50-65,07,1
23651,468467,2139,275,337,1,M,50-65,62,1
23652,468467,2139,337,671,1,M,50-65,62,2
23653,468467,2139,671,702,1,M,50-65,62,3
23654,468467,2139,702,975,1,M,50-65,62,4
23655,468467,2944,153,518,1,M,50-65,62,1
23656,468467,2946,245,306,1,M,50-65,62,1
23657,468467,2946,306,610,1,M,50-65,62,2
23658,468467,4112,214,275,1,M,50-65,62,1
23659,468467,4112,275,306,1,M,50-65,62,2
23660,468467,4112,306,457,1,M,50-65,62,3
23661,468467,4112,457,487,1,M,50-65,62,4
23662,468467,4112,487,640,1,M,50-65,62,5
23663,468467,4112,640,975,1,M,50-65,62,6
23664,468467,4125,31,184,1,M,50-65,62,1
23665,468467,4125,184,426,1,M,50-65,62,2
23666,468467,4125,426,457,1,M,50-65,62,3
23667,468467,4125,457,579,1,M,50-65,62,4
23668,468467,4125,579,730,1,M,50-65,62,5
23669,468467,6178,245,457,1,M,50-65,62,1
23670,468493,4112,549,640,1,M,35-49,38,1
23671,468493,4112,640,791,1,M,35-49,38,2
23672,468493,4112,791,852,1,M,35-49,38,3
23673,468493,4126,487,671,1,M,35-49,38,1
23674,468528,4125,31,61,1,F,35-49,78,1
23675,468528,4126,457,549,1,F,35-49,78,1
23676,468551,4125,184,457,1,M,50-65,38,1
23677,468551,4125,457,518,1,M,50-65,38,2
23678,468551,4125,518,579,1,M,50-65,38,3
23679,468661,4126,184,306,1,M,50-65,59,1
23680,468745,2631,61,122,1,M,35-49,58,1
23681,468745,2797,31,92,1,M,35-49,58,1
23682,468745,2968,365,702,1,M,35-49,58,1
23683,468745,4074,0,61,1,M,35-49,58,1
23684,468745,4074,61,92,1,M,35-49,58,2
23685,468745,4074,92,153,1,M,35-49,58,3
23686,468745,4074,153,184,1,M,35-49,58,4
23687,468745,4074,184,396,1,M,35-49,58,5
23688,468745,4126,153,214,1,M,35-49,58,1
23689,468745,4126,214,396,1,M,35-49,58,2
23690,468745,4126,396,426,1,M,35-49,58,3
23691,468745,4126,426,549,1,M,35-49,58,4
23692,468745,4126,549,822,1,M,35-49,58,5
23693,468745,5607,153,457,1,M,35-49,58,1
23694,468745,5801,337,702,1,M,35-49,58,1
23695,468745,5806,245,396,1,M,35-49,58,1
23696,468745,5806,396,457,1,M,35-49,58,2
23697,468745,5806,457,518,1,M,35-49,58,3
23698,468745,5951,426,822,1,M,35-49,58,1
23699,468749,4126,245,275,1,M,<35,06,1
23700,468749,4126,275,306,1,M,<35,06,2
23701,468749,4126,306,365,1,M,<35,06,3
23702,468749,4126,365,396,1,M,<35,06,4
23703,468749,4126,396,426,1,M,<35,06,5
23704,468749,4126,426,457,1,M,<35,06,6
23705,468749,4126,457,487,1,M,<35,06,7
23706,468749,4126,487,549,1,M,<35,06,8
23707,468749,4126,549,579,1,M,<35,06,9
23708,468749,4126,579,702,1,M,<35,06,10
23709,468749,4126,702,730,1,M,<35,06,11
23710,468749,4126,730,822,1,M,<35,06,12
23711,468749,4126,822,852,1,M,<35,06,13
23712,468749,4126,852,883,1,M,<35,06,14
23713,468749,4126,883,975,1,M,<35,06,15
23714,468749,4130,702,730,1,M,<35,06,1
23715,468749,4130,730,822,1,M,<35,06,2
23716,468791,4126,122,214,1,M,<35,59,1
23717,468791,4126,214,761,1,M,<35,59,2
23718,468837,263,184,245,1,M,35-49,78,1
23719,468837,263,245,337,1,M,35-49,78,2
23720,468837,263,337,365,1,M,35-49,78,3
23721,468837,263,365,396,1,M,35-49,78,4
23722,468837,263,396,426,1,M,35-49,78,5
23723,468837,263,426,487,1,M,35-49,78,6
23724,468837,263,487,549,1,M,35-49,78,7
23725,468837,263,549,579,1,M,35-49,78,8
23726,468837,263,579,640,1,M,35-49,78,9
23727,468837,264,122,184,1,M,35-49,78,1
23728,468837,264,184,457,1,M,35-49,78,2
23729,468837,264,457,487,1,M,35-49,78,3
23730,468837,264,487,579,1,M,35-49,78,4
23731,468837,431,579,761,1,M,35-49,78,1
23732,468837,1119,487,702,1,M,35-49,78,1
23733,468837,1119,702,730,1,M,35-49,78,2
23734,468837,1119,730,761,1,M,35-49,78,3
23735,468837,1391,761,822,1,M,35-49,78,1
23736,468837,1547,396,487,1,M,35-49,78,1
23737,468837,4145,702,730,1,M,35-49,78,1
23738,468837,4145,730,761,1,M,35-49,78,2
23739,468837,4145,761,822,1,M,35-49,78,3
23740,468837,5747,640,791,1,M,35-49,78,1
23741,468961,4125,92,122,1,M,35-49,62,1
23742,468961,4125,122,275,1,M,35-49,62,2
23743,469008,4126,92,487,1,F,50-65,51,1
23744,469049,4112,214,306,1,M,50-65,62,1
23745,469049,4112,306,337,1,M,50-65,62,2
23746,469049,4112,337,396,1,M,50-65,62,3
23747,469049,4112,396,457,1,M,50-65,62,4
23748,469049,4112,457,640,1,M,50-65,62,5
23749,469049,4112,640,730,1,M,50-65,62,6
23750,469049,4112,730,852,1,M,50-65,62,7
23751,469049,4112,852,883,1,M,50-65,62,8
23752,469049,4112,883,944,1,M,50-65,62,9
23753,469254,4126,306,365,1,M,50-65,78,1
23754,469254,4126,365,396,1,M,50-65,78,2
23755,469254,4126,396,457,1,M,50-65,78,3
23756,469254,4126,457,610,1,M,50-65,78,4
23757,469710,4112,245,396,1,F,<35,78,1
23758,469724,4137,184,365,1,M,50-65,59,1
23759,469724,4137,365,975,1,M,50-65,59,2
23760,469824,263,31,122,1,F,35-49,80,1
23761,469829,264,31,487,1,M,50-65,78,1
23762,469829,431,92,487,1,M,50-65,78,1
23763,469829,431,487,852,1,M,50-65,78,2
23764,469830,4131,184,426,1,M,50-65,51,1
23765,469830,4132,31,337,1,M,50-65,51,1
23766,469896,3268,396,457,1,M,35-49,78,1
23767,469896,3307,396,457,1,M,35-49,78,1
23768,469953,4125,61,122,1,M,35-49,78,1
23769,470042,4126,31,92,1,M,35-49,38,1
23770,470042,4126,92,122,1,M,35-49,38,2
23771,470042,4126,122,184,1,M,35-49,38,3
23772,470042,4126,184,275,1,M,35-49,38,4
23773,470042,4126,275,852,1,M,35-49,38,5
23774,470042,4126,852,914,1,M,35-49,38,6
23775,470042,4136,31,92,1,M,35-49,38,1
23776,470042,4136,92,122,1,M,35-49,38,2
23777,470042,4136,122,153,1,M,35-49,38,3
23778,470042,4136,153,184,1,M,35-49,38,4
23779,470042,4136,184,214,1,M,35-49,38,5
23780,470042,4136,214,245,1,M,35-49,38,6
23781,470042,4136,245,275,1,M,35-49,38,7
23782,470042,4136,275,337,1,M,35-49,38,8
23783,470042,4136,337,365,1,M,35-49,38,9
23784,470042,4136,365,426,1,M,35-49,38,10
23785,470042,4136,426,457,1,M,35-49,38,11
23786,470042,4136,457,487,1,M,35-49,38,12
23787,470042,4136,487,518,1,M,35-49,38,13
23788,470042,4136,518,579,1,M,35-49,38,14
23789,470042,4136,579,671,1,M,35-49,38,15
23790,470042,4136,671,730,1,M,35-49,38,16
23791,470042,4136,730,761,1,M,35-49,38,17
23792,470065,4126,31,306,1,M,50-65,59,1
23793,470065,4126,306,365,1,M,50-65,59,2
23794,470065,4126,365,396,1,M,50-65,59,3
23795,470065,4126,396,457,1,M,50-65,59,4
23796,470065,4126,457,671,1,M,50-65,59,5
23797,470065,4126,671,883,1,M,50-65,59,6
23798,470065,4126,883,975,1,M,50-65,59,7
23799,470065,4126,975,1005,1,M,50-65,59,8
23800,470065,4136,153,761,1,M,50-65,59,1
23801,470065,4136,761,791,1,M,50-65,59,2
23802,470106,4125,0,92,1,M,35-49,59,1
23803,470106,4125,92,122,1,M,35-49,59,2
23804,470106,4125,122,184,1,M,35-49,59,3
23805,470144,4126,702,761,1,M,50-65,80,1
23806,470371,4132,671,852,1,F,<35,59,1
23807,470564,163,61,184,1,M,35-49,62,1
23808,470564,163,184,426,1,M,35-49,62,2
23809,470564,163,426,549,1,M,35-49,62,3
23810,470564,163,549,640,1,M,35-49,62,4
23811,470564,163,640,671,1,M,35-49,62,5
23812,470564,163,671,852,1,M,35-49,62,6
23813,470564,163,852,914,1,M,35-49,62,7
23814,470636,263,0,92,1,M,50-65,59,1
23815,470636,263,92,184,1,M,50-65,59,2
23816,470636,263,184,214,1,M,50-65,59,3
23817,470636,263,214,306,1,M,50-65,59,4
23818,470636,263,306,457,1,M,50-65,59,5
23819,470636,1704,0,214,1,M,50-65,59,1
23820,470636,2367,487,549,1,M,50-65,59,1
23821,470636,2631,92,184,1,M,50-65,59,1
23822,470636,2631,184,214,1,M,50-65,59,2
23823,470645,4126,31,61,1,M,35-49,59,1
23824,470645,4126,61,184,1,M,35-49,59,2
23825,470752,1547,31,153,1,M,50-65,78,1
23826,470752,1547,153,365,1,M,50-65,78,2
23827,470752,1547,365,457,1,M,50-65,78,3
23828,470752,1547,457,822,1,M,50-65,78,4
23829,470752,2461,61,245,1,M,50-65,78,1
23830,470752,2461,245,914,1,M,50-65,78,2
23831,470752,2944,122,426,1,M,50-65,78,1
23832,470752,2944,426,549,1,M,50-65,78,2
23833,470752,2944,549,822,1,M,50-65,78,3
23834,470752,2944,822,914,1,M,50-65,78,4
23835,470752,2946,0,365,1,M,50-65,78,1
23836,470752,2946,365,579,1,M,50-65,78,2
23837,470752,2946,579,610,1,M,50-65,78,3
23838,470752,4074,214,396,1,M,50-65,78,1
23839,470752,4074,396,610,1,M,50-65,78,2
23840,470752,4074,610,852,1,M,50-65,78,3
23841,470752,4074,852,944,1,M,50-65,78,4
23842,470752,4112,245,306,1,M,50-65,78,1
23843,470752,4112,306,365,1,M,50-65,78,2
23844,470752,4112,365,426,1,M,50-65,78,3
23845,470752,4112,426,487,1,M,50-65,78,4
23846,470752,4112,487,549,1,M,50-65,78,5
23847,470752,4112,549,579,1,M,50-65,78,6
23848,470752,4112,579,610,1,M,50-65,78,7
23849,470752,4112,610,640,1,M,50-65,78,8
23850,470752,4112,640,671,1,M,50-65,78,9
23851,470752,4112,671,761,1,M,50-65,78,10
23852,470752,4112,761,791,1,M,50-65,78,11
23853,470752,4112,791,822,1,M,50-65,78,12
23854,470752,4112,822,852,1,M,50-65,78,13
23855,470752,4112,852,914,1,M,50-65,78,14
23856,470752,4112,914,975,1,M,50-65,78,15
23857,470752,4126,0,31,1,M,50-65,78,1
23858,470752,4126,31,61,1,M,50-65,78,2
23859,470752,4126,61,92,1,M,50-65,78,3
23860,470752,4126,92,122,1,M,50-65,78,4
23861,470752,4126,122,153,1,M,50-65,78,5
23862,470752,4126,153,184,1,M,50-65,78,6
23863,470752,4126,184,365,1,M,50-65,78,7
23864,470752,4126,365,396,1,M,50-65,78,8
23865,470752,4126,396,426,1,M,50-65,78,9
23866,470752,4126,426,457,1,M,50-65,78,10
23867,470752,4126,457,487,1,M,50-65,78,11
23868,470752,4126,487,549,1,M,50-65,78,12
23869,470752,4126,549,579,1,M,50-65,78,13
23870,470752,4126,579,610,1,M,50-65,78,14
23871,470752,4126,610,640,1,M,50-65,78,15
23872,470752,4126,640,671,1,M,50-65,78,16
23873,470752,4126,671,702,1,M,50-65,78,17
23874,470752,4126,702,730,1,M,50-65,78,18
23875,470752,4126,730,761,1,M,50-65,78,19
23876,470752,4126,761,791,1,M,50-65,78,20
23877,470752,4126,791,822,1,M,50-65,78,21
23878,470752,4126,822,852,1,M,50-65,78,22
23879,470752,4126,852,883,1,M,50-65,78,23
23880,470752,4126,883,914,1,M,50-65,78,24
23881,470752,4126,914,944,1,M,50-65,78,25
23882,470752,4126,944,975,1,M,50-65,78,26
23883,470752,4129,487,610,1,M,50-65,78,1
23884,470752,4136,0,31,1,M,50-65,78,1
23885,470752,4136,31,92,1,M,50-65,78,2
23886,470752,4136,92,122,1,M,50-65,78,3
23887,470752,4136,122,153,1,M,50-65,78,4
23888,470752,4136,153,184,1,M,50-65,78,5
23889,470752,4136,184,214,1,M,50-65,78,6
23890,470752,4136,214,245,1,M,50-65,78,7
23891,470752,4136,245,275,1,M,50-65,78,8
23892,470752,4136,275,306,1,M,50-65,78,9
23893,470752,4136,306,396,1,M,50-65,78,10
23894,470752,4136,396,426,1,M,50-65,78,11
23895,470752,4136,426,457,1,M,50-65,78,12
23896,470752,4136,457,487,1,M,50-65,78,13
23897,470752,4136,487,549,1,M,50-65,78,14
23898,470752,4136,549,579,1,M,50-65,78,15
23899,470752,4136,579,610,1,M,50-65,78,16
23900,470752,4136,610,640,1,M,50-65,78,17
23901,470752,4136,640,671,1,M,50-65,78,18
23902,470752,4136,671,702,1,M,50-65,78,19
23903,470752,4136,702,730,1,M,50-65,78,20
23904,470752,4136,730,761,1,M,50-65,78,21
23905,470752,4136,761,822,1,M,50-65,78,22
23906,470752,4136,822,852,1,M,50-65,78,23
23907,470752,4136,852,883,1,M,50-65,78,24
23908,470752,4136,883,914,1,M,50-65,78,25
23909,470752,4136,914,944,1,M,50-65,78,26
23910,470752,4136,944,975,1,M,50-65,78,27
23911,470752,4632,61,92,1,M,50-65,78,1
23912,470752,4632,92,153,1,M,50-65,78,2
23913,470752,4632,153,184,1,M,50-65,78,3
23914,470752,4632,184,214,1,M,50-65,78,4
23915,470752,4632,214,245,1,M,50-65,78,5
23916,470752,4632,245,275,1,M,50-65,78,6
23917,470752,4632,275,306,1,M,50-65,78,7
23918,470752,4632,306,426,1,M,50-65,78,8
23919,470752,4632,426,457,1,M,50-65,78,9
23920,470752,4632,457,487,1,M,50-65,78,10
23921,470752,4632,487,549,1,M,50-65,78,11
23922,470752,4632,549,730,1,M,50-65,78,12
23923,470752,4632,730,914,1,M,50-65,78,13
23924,470752,4638,610,671,1,M,50-65,78,1
23925,470752,4638,671,761,1,M,50-65,78,2
23926,470752,4638,761,852,1,M,50-65,78,3
23927,470752,6446,822,852,1,M,50-65,78,1
23928,470752,6447,365,396,1,M,50-65,78,1
23929,470752,6447,396,579,1,M,50-65,78,2
23930,470752,6447,579,761,1,M,50-65,78,3
23931,470752,6447,761,791,1,M,50-65,78,4
23932,470752,6447,791,822,1,M,50-65,78,5
23933,470752,6448,457,487,1,M,50-65,78,1
23934,470752,6454,396,426,1,M,50-65,78,1
23935,470752,6454,426,487,1,M,50-65,78,2
23936,470752,6454,487,579,1,M,50-65,78,3
23937,470762,1532,0,61,1,M,50-65,59,1
23938,470762,1532,61,184,1,M,50-65,59,2
23939,470805,4125,396,457,1,M,35-49,33,1
23940,470805,4125,457,487,1,M,35-49,33,2
23941,470805,4125,487,518,1,M,35-49,33,3
23942,470805,4125,518,579,1,M,35-49,33,4
23943,470805,4125,579,702,1,M,35-49,33,5
23944,470805,4125,702,730,1,M,35-49,33,6
23945,470805,4125,730,761,1,M,35-49,33,7
23946,470805,4125,761,791,1,M,35-49,33,8
23947,470805,4125,791,822,1,M,35-49,33,9
23948,470805,4125,822,883,1,M,35-49,33,10
23949,470805,4125,883,975,1,M,35-49,33,11
23950,470805,4126,153,184,1,M,35-49,33,1
23951,470805,4126,184,245,1,M,35-49,33,2
23952,470805,4126,245,306,1,M,35-49,33,3
23953,471039,4112,610,761,1,M,35-49,78,1
23954,471256,4074,153,579,1,M,50-65,78,1
23955,471256,4127,153,761,1,M,50-65,78,1
23956,471412,4115,214,426,1,M,50-65,58,1
23957,471412,4115,426,610,1,M,50-65,58,2
23958,471628,4125,122,365,1,M,<35,59,1
23959,471628,4125,365,549,1,M,<35,59,2
23960,471628,4125,549,883,1,M,<35,59,3
23961,471630,163,549,1005,1,M,50-65,59,1
23962,471630,4126,245,1005,1,M,50-65,59,1
23963,471672,4125,122,426,1,M,<35,51,1
23964,471672,4125,426,883,1,M,<35,51,2
23965,471775,263,31,122,1,M,50-65,78,1
23966,471775,263,122,184,1,M,50-65,78,2
23967,471775,263,184,214,1,M,50-65,78,3
23968,471775,263,214,306,1,M,50-65,78,4
23969,471775,263,306,337,1,M,50-65,78,5
