source,target,user_id,label
55,109,"471775, 971894",4
56,109,471775,4
57,109,971894,4
59,109,971894,4
64,109,428202,4
65,109,428202,4
67,109,971894,4
70,109,971894,4
13,110,471775,4
14,110,471775,4
21,110,471775,4
22,110,471775,4
23,110,471775,4
25,110,471775,4
28,110,471775,4
29,110,471775,4
31,110,471775,4
41,110,471775,4
42,110,471775,4
43,110,471775,4
49,110,471775,4
52,110,471775,4
53,110,"471775, 619437",4
54,110,471775,4
55,110,471775,4
56,110,471775,4
13,111,"471775, 971894",4
14,111,471775,4
20,111,516496,4
21,111,"471775, 516496",4
22,111,471775,4
23,111,471775,4
25,111,"471775, 516496, 971894",4
27,111,971894,4
28,111,"471775, 516496",4
29,111,471775,4
31,111,471775,4
39,111,516496,4
40,111,"516496, 971894",4
41,111,471775,4
42,111,471775,4
43,111,471775,4
49,111,"471775, 971894",4
52,111,471775,4
53,111,"471775, 619437",4
54,111,471775,4
55,111,"471775, 971894",4
56,111,471775,4
57,111,971894,4
59,111,"516496, 971894",4
67,111,971894,4
70,111,971894,4
13,112,"428202, 971894",4
14,112,428202,4
17,112,428202,4
18,112,754685,4
19,112,428202,4
23,112,428202,4
24,112,428202,4
25,112,971894,4
26,112,"565366, 622027, 754685, 761107",2
27,112,971894,4
30,112,"565366, 622027, 754685",4
31,112,754685,4
33,112,"622027, 754685",4
36,112,428202,4
37,112,754685,4
40,112,971894,4
41,112,754685,4
43,112,754685,4
49,112,"754685, 971894",4
52,112,"428202, 565366, 622027, 754685",4
53,112,"619437, 622027, 754685, 761107",4
54,112,"622027, 754685",4
55,112,971894,4
57,112,"754685, 971894",4
59,112,971894,4
60,112,"622027, 754685",4
61,112,"565366, 622027, 754685",4
62,112,"565366, 622027, 754685",4
63,112,"622027, 754685, 761107",4
64,112,"428202, 565366, 622027, 754685, 761107",4
65,112,"428202, 565366, 622027, 754685",4
66,112,"565366, 622027, 754685",4
67,112,"565366, 622027, 754685, 971894",4
68,112,"565366, 622027, 754685",4
70,112,971894,4
71,112,"622027, 754685",4
72,112,754685,4
13,125,455008,4
28,125,455008,4
29,125,455008,4
36,125,455008,4
42,125,455008,4
74,125,"471775, 971894",4
75,125,"471775, 971894",4
79,125,"471775, 971894",4
81,125,"471775, 971894",4
83,125,971894,4
93,125,971894,4
94,125,"471775, 971894",4
98,125,471775,4
99,125,"471775, 971894",4
100,125,471775,4
101,125,"471775, 971894",4
102,125,"471775, 971894",4
103,125,"471775, 971894",4
105,125,"471775, 971894",4
107,125,971894,4
108,125,971894,4
109,125,"471775, 971894",4
110,125,471775,4
111,125,"471775, 971894",4
112,125,971894,4
120,125,535929,4
13,128,455008,4
14,128,552972,4
15,128,552972,4
19,128,552972,4
22,128,552972,4
28,128,"455008, 552972",4
29,128,455008,4
36,128,455008,4
42,128,455008,4
53,128,552972,4
74,128,"471775, 971894",4
75,128,"471775, 971894",4
79,128,"471775, 971894",4
81,128,"471775, 971894",4
83,128,971894,4
93,128,971894,4
94,128,"471775, 971894",4
98,128,471775,4
99,128,"471775, 971894",4
100,128,471775,4
101,128,"471775, 971894",4
102,128,"471775, 971894",4
103,128,"471775, 971894",4
105,128,"471775, 971894",4
107,128,971894,4
108,128,971894,4
109,128,"471775, 971894",4
110,128,471775,4
111,128,"471775, 971894",4
112,128,971894,4
14,135,552972,4
15,135,552972,4
19,135,552972,4
22,135,552972,4
28,135,552972,4
53,135,552972,4
74,135,"471775, 971894",4
75,135,"471775, 971894",4
77,135,963615,4
79,135,"471775, 971894",4
81,135,"471775, 971894",4
83,135,971894,4
89,135,963615,4
93,135,971894,4
94,135,"471775, 971894",4
98,135,"471775, 963615",4
99,135,"471775, 963615, 971894",4
100,135,"471775, 963615",4
101,135,"471775, 963615, 971894",4
102,135,"471775, 963615, 971894",4
103,135,"471775, 963615, 971894",4
105,135,"471775, 971894",4
107,135,971894,4
108,135,971894,4
109,135,"471775, 971894",4
110,135,471775,4
111,135,"471775, 971894",4
112,135,971894,4
14,137,552972,4
15,137,552972,4
19,137,552972,4
22,137,552972,4
28,137,552972,4
53,137,552972,4
73,137,518902,4
75,137,518902,4
77,137,518902,4
79,137,518902,4
80,137,518902,4
81,137,518902,4
91,137,518902,4
94,137,518902,4
113,137,263913,4
120,137,619437,4
14,138,552972,4
15,138,552972,4
19,138,552972,4
22,138,552972,4
28,138,552972,4
53,138,552972,4
73,138,518902,4
74,138,471775,4
75,138,"471775, 518902",4
77,138,"518902, 963615",4
79,138,"471775, 518902",4
80,138,518902,4
81,138,"471775, 518902",4
89,138,"911614, 963615",4
91,138,518902,4
94,138,"471775, 518902",4
98,138,"471775, 963615",4
99,138,"471775, 963615",4
100,138,"471775, 963615",4
101,138,"471775, 911614, 963615",4
102,138,"471775, 963615",4
103,138,"471775, 963615",4
105,138,471775,4
109,138,471775,4
110,138,471775,4
111,138,471775,4
14,139,552972,4
15,139,552972,4
19,139,552972,4
22,139,552972,4
28,139,552972,4
53,139,552972,4
74,139,471775,4
75,139,471775,4
77,139,963615,4
79,139,471775,4
81,139,471775,4
89,139,963615,4
94,139,471775,4
98,139,"471775, 963615",4
99,139,"471775, 963615",4
100,139,"471775, 963615",4
101,139,"471775, 963615",4
102,139,"471775, 963615",4
103,139,"471775, 963615",4
105,139,471775,4
109,139,471775,4
110,139,471775,4
111,139,471775,4
120,139,619437,4
18,104,754685,4
26,104,"754685, 761107",4
30,104,754685,4
31,104,754685,4
33,104,754685,4
37,104,754685,4
41,104,754685,4
43,104,754685,4
49,104,754685,4
52,104,754685,4
53,104,"619437, 754685, 761107",4
54,104,754685,4
57,104,754685,4
60,104,754685,4
61,104,754685,4
62,104,754685,4
63,104,"754685, 761107",4
64,104,"754685, 761107",4
65,104,754685,4
66,104,754685,4
67,104,754685,4
68,104,754685,4
71,104,754685,4
72,104,754685,4
25,117,158639,4
55,117,519887,4
26,82,"565366, 761107",4
30,82,565366,4
33,82,849812,4
37,82,849812,4
52,82,565366,4
53,82,"761107, 849812",4
60,82,849812,4
61,82,565366,4
62,82,"565366, 849812",4
63,82,"761107, 849812",4
64,82,"565366, 761107, 849812",4
65,82,565366,4
66,82,565366,4
67,82,565366,4
68,82,"565366, 849812",4
71,82,849812,4
26,84,"565366, 622027, 761107",4
30,84,"565366, 622027",4
33,84,"622027, 849812",4
37,84,849812,4
52,84,"565366, 622027",4
53,84,"622027, 761107, 849812",4
54,84,622027,4
60,84,"622027, 849812",4
61,84,"565366, 622027",4
62,84,"565366, 622027, 849812",4
63,84,"622027, 761107, 849812",4
64,84,"565366, 622027, 761107, 849812",4
65,84,"565366, 622027",4
66,84,"565366, 622027",4
67,84,"565366, 622027",4
68,84,"565366, 622027, 849812",4
71,84,"622027, 849812",4
26,85,"555714, 565366, 622027, 761107",2
30,85,"555714, 565366, 622027",4
33,85,"555714, 622027",4
52,85,"555714, 565366, 622027",4
53,85,"622027, 761107",4
54,85,622027,4
60,85,622027,4
61,85,"555714, 565366, 622027",4
62,85,"555714, 565366, 622027",4
63,85,"622027, 761107",4
64,85,"555714, 565366, 622027, 761107",4
65,85,"555714, 565366, 622027",4
66,85,"555714, 565366, 622027",4
67,85,"555714, 565366, 622027",4
68,85,"555714, 565366, 622027",4
71,85,622027,4
26,86,"565366, 622027, 761107",4
30,86,"565366, 622027",4
33,86,622027,4
52,86,"565366, 622027",4
53,86,"622027, 761107",4
54,86,622027,4
60,86,622027,4
61,86,"565366, 622027",4
62,86,"565366, 622027",4
63,86,"622027, 761107",4
64,86,"565366, 622027, 761107",4
65,86,"565366, 622027",4
66,86,"565366, 622027",4
67,86,"565366, 622027",4
68,86,"565366, 622027",4
71,86,622027,4
26,87,"555714, 565366, 761107",4
30,87,"555714, 565366",4
33,87,"555714, 849812",4
37,87,849812,4
52,87,"555714, 565366",4
53,87,"761107, 849812",4
60,87,849812,4
61,87,"555714, 565366",4
62,87,"555714, 565366, 849812",4
63,87,"761107, 849812",4
64,87,"555714, 565366, 761107, 849812",4
65,87,"555714, 565366",4
66,87,"555714, 565366",4
67,87,"555714, 565366",4
68,87,"555714, 565366, 849812",4
71,87,849812,4
26,88,"555714, 565366, 761107",4
30,88,"555714, 565366",4
33,88,555714,4
52,88,"555714, 565366",4
53,88,761107,4
61,88,"555714, 565366",4
62,88,"555714, 565366",4
63,88,761107,4
64,88,"555714, 565366, 761107",4
65,88,"555714, 565366",4
66,88,"555714, 565366",4
67,88,"555714, 565366",4
68,88,"555714, 565366",4
26,106,761107,4
31,106,752568,4
33,106,849812,4
37,106,849812,4
43,106,752568,4
53,106,"619437, 752568, 761107, 849812",4
60,106,849812,4
62,106,849812,4
63,106,"761107, 849812",4
64,106,"761107, 849812",4
68,106,849812,4
71,106,849812,4
32,113,263990,4
90,113,"241017, 263913",4
32,115,263990,4
34,120,610249,4
35,120,610249,4
37,120,610249,4
38,120,610249,4
52,120,610249,4
53,120,535929,4
61,120,610249,4
62,120,610249,4
64,120,610249,4
65,120,610249,4
66,120,610249,4
67,120,610249,4
68,120,610249,4
73,120,428202,4
74,120,"428202, 993844",4
75,120,"428202, 993844",4
76,120,548624,4
77,120,428202,4
79,120,428202,4
80,120,428202,4
81,120,428202,4
82,120,"761107, 849812",4
84,120,"761107, 849812",4
85,120,761107,4
86,120,761107,4
87,120,"761107, 849812",4
88,120,761107,4
90,120,548624,4
91,120,428202,4
92,120,"548624, 761107",4
93,120,"619437, 752568, 761107, 849812",4
94,120,428202,4
98,120,"519469, 619437, 735292, 749414, 752568, 754685, 761107, 849812, 993844, 1014685",4
99,120,"548624, 619437",4
100,120,619437,4
101,120,548624,4
102,120,548624,4
103,120,"428202, 548624, 993844",4
104,120,"619437, 754685, 761107",4
106,120,"619437, 752568, 761107, 849812",4
107,120,"619437, 761107",4
108,120,"619437, 761107",4
109,120,"428202, 619437",4
110,120,619437,4
111,120,619437,4
112,120,"428202, 619437, 754685, 761107",4
36,133,505859,4
52,133,505859,4
57,133,505859,4
72,133,505859,4
77,133,963615,4
89,133,963615,4
98,133,963615,4
99,133,963615,4
100,133,963615,4
101,133,963615,4
102,133,963615,4
103,133,963615,4
37,150,584447,4
52,150,584447,4
53,150,584447,4
54,150,584447,4
60,150,584447,4
61,150,584447,4
62,150,584447,4
63,150,584447,4
64,150,584447,4
65,150,584447,4
66,150,584447,4
67,150,584447,4
68,150,584447,4
71,150,584447,4
125,150,455008,4
128,150,455008,4
140,150,1037646,4
37,153,584447,4
52,153,584447,4
53,153,584447,4
54,153,584447,4
60,153,584447,4
61,153,584447,4
62,153,584447,4
63,153,584447,4
64,153,584447,4
65,153,584447,4
66,153,584447,4
67,153,584447,4
68,153,584447,4
71,153,584447,4
133,153,505859,4
138,153,911614,4
140,153,468837,4
37,154,584447,4
52,154,584447,4
53,154,584447,4
54,154,584447,4
60,154,584447,4
61,154,584447,4
62,154,584447,4
63,154,584447,4
64,154,584447,4
65,154,584447,4
66,154,584447,4
67,154,584447,4
68,154,584447,4
71,154,584447,4
140,154,1037646,4
37,156,584447,4
52,156,584447,4
53,156,584447,4
54,156,584447,4
60,156,584447,4
61,156,584447,4
62,156,584447,4
63,156,584447,4
64,156,584447,4
65,156,584447,4
66,156,584447,4
67,156,584447,4
68,156,584447,4
71,156,584447,4
37,158,584447,4
52,158,584447,4
53,158,584447,4
54,158,584447,4
60,158,584447,4
61,158,584447,4
62,158,584447,4
63,158,584447,4
64,158,584447,4
65,158,584447,4
66,158,584447,4
67,158,584447,4
68,158,584447,4
71,158,584447,4
125,158,"455008, 971894",4
128,158,"455008, 971894",4
135,158,971894,4
37,159,584447,4
52,159,584447,4
53,159,584447,4
54,159,584447,4
60,159,584447,4
61,159,584447,4
62,159,584447,4
63,159,584447,4
64,159,584447,4
65,159,584447,4
66,159,584447,4
67,159,584447,4
68,159,584447,4
71,159,584447,4
125,159,455008,4
128,159,455008,4
37,160,584447,4
52,160,584447,4
53,160,584447,4
54,160,584447,4
60,160,584447,4
61,160,584447,4
62,160,584447,4
63,160,584447,4
64,160,584447,4
65,160,584447,4
66,160,584447,4
67,160,584447,4
68,160,584447,4
71,160,584447,4
125,160,455008,4
128,160,455008,4
37,169,584447,4
52,169,584447,4
53,169,584447,4
54,169,584447,4
60,169,584447,4
61,169,584447,4
62,169,584447,4
63,169,584447,4
64,169,584447,4
65,169,584447,4
66,169,584447,4
67,169,584447,4
68,169,584447,4
71,169,584447,4
98,169,719763,4
118,169,993844,4
120,169,993844,4
124,169,993844,4
125,169,"416219, 455008, 471775",4
126,169,963615,4
127,169,963615,4
128,169,"455008, 471775",4
133,169,"505859, 963615",4
134,169,"416219, 471775",4
135,169,"471775, 963615",4
136,169,"416219, 963615",4
138,169,"416219, 471775, 963615",4
139,169,"471775, 963615",4
140,169,"468837, 471775",4
37,170,584447,4
52,170,584447,4
53,170,584447,4
54,170,584447,4
60,170,584447,4
61,170,584447,4
62,170,584447,4
63,170,584447,4
64,170,584447,4
65,170,584447,4
66,170,584447,4
67,170,584447,4
68,170,584447,4
71,170,584447,4
73,170,400722,4
75,170,400722,4
77,170,400722,4
79,170,400722,4
80,170,400722,4
81,170,400722,4
91,170,400722,4
94,170,400722,4
98,170,719763,4
133,170,505859,4
37,178,584447,4
52,178,584447,4
53,178,584447,4
54,178,584447,4
60,178,584447,4
61,178,584447,4
62,178,584447,4
63,178,584447,4
64,178,584447,4
65,178,584447,4
66,178,584447,4
67,178,584447,4
68,178,584447,4
71,178,584447,4
118,178,993844,4
120,178,993844,4
124,178,993844,4
125,178,"416219, 471775",4
128,178,471775,4
134,178,"416219, 471775",4
135,178,471775,4
136,178,416219,4
138,178,"416219, 471775",4
139,178,471775,4
140,178,"468837, 471775",4
37,181,584447,4
52,181,584447,4
53,181,"363692, 584447",4
54,181,584447,4
60,181,584447,4
61,181,584447,4
62,181,584447,4
63,181,584447,4
64,181,584447,4
65,181,584447,4
66,181,584447,4
67,181,584447,4
68,181,584447,4
71,181,584447,4
118,181,"849812, 993844",4
120,181,"849812, 993844",4
124,181,"555714, 849812, 993844",4
125,181,"416219, 471775, 535929",4
128,181,471775,4
129,181,519885,4
130,181,619437,4
131,181,"1014685, 1036452",4
134,181,"416219, 471775",4
135,181,471775,4
136,181,416219,4
137,181,619437,4
138,181,"416219, 471775",4
139,181,"471775, 619437",4
140,181,"468837, 471775, 519885, 619437, 752568, 1007975, 1014685, 1036452, 1037646, 1047955, 1048011",4
37,187,584447,4
52,187,584447,4
53,187,584447,4
54,187,584447,4
60,187,584447,4
61,187,584447,4
62,187,584447,4
63,187,584447,4
64,187,584447,4
65,187,584447,4
66,187,584447,4
67,187,584447,4
68,187,584447,4
71,187,584447,4
120,187,"548624, 761107",4
140,187,1037646,4
37,188,584447,4
52,188,584447,4
53,188,584447,4
54,188,584447,4
60,188,584447,4
61,188,584447,4
62,188,584447,4
63,188,584447,4
64,188,584447,4
65,188,584447,4
66,188,584447,4
67,188,584447,4
68,188,584447,4
71,188,584447,4
115,188,540247,4
140,188,1037646,4
37,189,584447,4
52,189,584447,4
53,189,584447,4
54,189,584447,4
60,189,584447,4
61,189,584447,4
62,189,584447,4
63,189,584447,4
64,189,584447,4
65,189,584447,4
66,189,584447,4
67,189,584447,4
68,189,584447,4
71,189,584447,4
82,189,565366,4
83,189,565366,4
84,189,565366,4
85,189,565366,4
86,189,565366,4
87,189,565366,4
88,189,565366,4
93,189,565366,4
98,189,719763,4
107,189,565366,4
108,189,565366,4
112,189,565366,4
118,189,754685,4
120,189,"610249, 754685",4
124,189,"555714, 754685",4
125,189,971894,4
128,189,971894,4
129,189,519885,4
131,189,1014685,4
133,189,505859,4
135,189,971894,4
140,189,"519885, 1014685, 1047955, 1048011",4
37,191,584447,4
52,191,584447,4
53,191,584447,4
54,191,584447,4
60,191,584447,4
61,191,584447,4
62,191,584447,4
63,191,584447,4
64,191,584447,4
65,191,584447,4
66,191,584447,4
67,191,584447,4
68,191,584447,4
71,191,584447,4
124,191,555714,4
129,191,519885,4
131,191,1014685,4
140,191,"519885, 1014685, 1047955, 1048011",4
44,143,"110899, 464331",4
122,143,425954,4
44,219,"244827, 681522",4
47,219,681522,4
173,219,"114666, 118478, 149963, 187833, 199984, 235297, 270220, 314647, 368080, 403445, 425954, 427096, 427250, 464331, 573259, 602580, 604098, 607784, 612824, 616689, 739860, 751640, 903640, 957469, 1095891",4
175,219,"425954, 903640",4
44,256,421137,4
173,256,110899,4
219,256,"108938, 114666, 118478, 127790, 133892, 149963, 187833, 199984, 235297, 244827, 270220, 275782, 292347, 314647, 368080, 403445, 425954, 427096, 427250, 438350, 464331, 483533, 523545, 602580, 604098, 607784, 612824, 616689, 739860, 751640, 903640, 915181, 957469, 999796, 1061637, 1095891, 1163691, 1167207, 1168767, 1171591, 1198352",4
45,119,"616225, 734723",4
50,119,"616225, 734723",4
51,119,"616225, 734723",4
58,119,734723,4
96,119,979705,4
45,123,734723,4
50,123,734723,4
51,123,734723,4
58,123,734723,4
48,122,600388,4
96,122,425954,4
55,116,519887,4
73,116,428202,4
74,116,"428202, 521885",4
75,116,"428202, 521885",4
77,116,428202,4
79,116,428202,4
80,116,428202,4
81,116,428202,4
89,116,521885,4
91,116,428202,4
94,116,428202,4
99,116,521885,4
101,116,521885,4
102,116,521885,4
103,116,"428202, 521885",4
109,116,428202,4
112,116,428202,4
73,127,518902,4
75,127,518902,4
77,127,"518902, 963615",4
79,127,518902,4
80,127,518902,4
81,127,518902,4
89,127,963615,4
91,127,518902,4
94,127,518902,4
98,127,963615,4
99,127,963615,4
100,127,963615,4
101,127,963615,4
102,127,963615,4
103,127,963615,4
113,127,263990,4
115,127,263990,4
73,149,400722,4
75,149,400722,4
77,149,400722,4
79,149,400722,4
80,149,400722,4
81,149,400722,4
91,149,400722,4
94,149,400722,4
125,149,416219,4
126,149,963615,4
127,149,963615,4
133,149,963615,4
134,149,416219,4
135,149,963615,4
136,149,"416219, 963615",4
138,149,"416219, 963615",4
139,149,963615,4
73,206,715341,4
77,206,715341,4
80,206,715341,4
94,206,715341,4
126,206,263990,4
127,206,263990,4
131,206,263990,4
147,206,963615,4
148,206,963615,4
149,206,963615,4
161,206,963615,4
162,206,963615,4
163,206,963615,4
169,206,963615,4
177,206,963615,4
179,206,963615,4
180,206,963615,4
188,206,540247,4
74,118,993844,4
75,118,993844,4
82,118,849812,4
84,118,849812,4
87,118,849812,4
93,118,849812,4
98,118,"754685, 849812, 993844",4
103,118,993844,4
104,118,754685,4
106,118,849812,4
112,118,754685,4
74,124,993844,4
75,124,993844,4
82,124,849812,4
84,124,849812,4
85,124,555714,4
87,124,"555714, 849812",4
88,124,555714,4
93,124,849812,4
98,124,"754685, 849812, 993844",4
103,124,993844,4
104,124,754685,4
106,124,849812,4
107,124,555714,4
112,124,754685,4
74,134,471775,4
75,134,471775,4
79,134,471775,4
81,134,471775,4
94,134,471775,4
98,134,471775,4
99,134,471775,4
100,134,471775,4
101,134,471775,4
102,134,471775,4
103,134,471775,4
105,134,471775,4
109,134,471775,4
110,134,471775,4
111,134,471775,4
74,140,"468837, 471775",4
75,140,"468837, 471775",4
79,140,471775,4
81,140,471775,4
94,140,471775,4
98,140,"471775, 519885",4
99,140,471775,4
100,140,471775,4
101,140,471775,4
102,140,471775,4
103,140,"468837, 471775",4
105,140,471775,4
109,140,471775,4
110,140,471775,4
111,140,471775,4
114,140,1037646,4
116,140,428202,4
118,140,1037646,4
120,140,"428202, 519469, 619437, 735292, 749414, 752568, 1007975, 1014685, 1034094, 1036452, 1037646",4
124,140,1037646,4
77,126,963615,4
89,126,963615,4
98,126,963615,4
99,126,963615,4
100,126,963615,4
101,126,963615,4
102,126,963615,4
103,126,963615,4
113,126,263990,4
115,126,263990,4
77,136,963615,4
89,136,963615,4
98,136,963615,4
99,136,963615,4
100,136,963615,4
101,136,963615,4
102,136,963615,4
103,136,963615,4
78,131,984430,4
110,131,984430,4
113,131,263990,4
115,131,263990,4
120,131,"1014685, 1036452",4
79,263,516496,4
80,263,516496,4
91,263,516496,4
111,263,516496,4
242,263,1179385,4
247,263,1179385,4
79,279,516496,4
80,279,516496,4
91,279,516496,4
111,279,516496,4
181,279,535929,4
203,279,263990,4
205,279,263990,4
206,279,"263990, 715341",4
218,279,263990,4
232,279,715341,4
235,279,715341,4
237,279,715341,4
239,279,715341,4
242,279,"294115, 545984, 1179385",4
247,279,"294115, 1179385",4
250,279,545984,4
84,129,622027,4
85,129,622027,4
86,129,622027,4
98,129,519885,4
112,129,622027,4
89,267,156096,4
192,267,468837,4
193,267,468837,4
203,267,263990,4
205,267,263990,4
206,267,263990,4
218,267,"263990, 468837",4
226,267,468837,4
228,267,468837,4
230,267,468837,4
232,267,468837,4
242,267,"545984, 963615",4
249,267,963615,4
250,267,"545984, 963615",4
96,175,123777,4
142,175,903640,4
143,175,"425954, 903640",4
96,176,123777,4
113,171,241017,4
137,171,263913,4
116,179,519887,4
117,179,519887,4
125,179,416219,4
126,179,963615,4
127,179,963615,4
133,179,"505859, 963615",4
134,179,416219,4
135,179,963615,4
136,179,"416219, 963615",4
138,179,"416219, 911614, 963615",4
139,179,963615,4
116,183,519887,4
117,183,519887,4
125,183,416219,4
133,183,505859,4
134,183,416219,4
136,183,416219,4
137,183,263913,4
138,183,"416219, 911614",4
116,184,519887,4
117,184,519887,4
125,184,416219,4
133,184,505859,4
134,184,416219,4
136,184,416219,4
138,184,"416219, 911614",4
116,186,519887,4
117,186,519887,4
125,186,416219,4
133,186,505859,4
134,186,416219,4
136,186,416219,4
138,186,"416219, 911614",4
116,268,521885,4
246,268,1121384,4
249,268,1121384,4
117,130,158639,4
120,130,619437,4
118,152,849812,4
120,152,849812,4
124,152,849812,4
125,152,416219,4
134,152,416219,4
136,152,416219,4
138,152,416219,4
118,157,849812,4
120,157,849812,4
124,157,"555714, 849812",4
131,157,1014685,4
140,157,"1014685, 1048011",4
118,166,849812,4
120,166,849812,4
124,166,849812,4
137,166,263913,4
118,167,849812,4
120,167,"761107, 849812",4
124,167,"555714, 849812",4
131,167,1014685,4
140,167,"1014685, 1048011",4
118,182,849812,4
120,182,849812,4
124,182,849812,4
125,182,416219,4
130,182,619437,4
134,182,416219,4
136,182,416219,4
137,182,619437,4
138,182,416219,4
139,182,619437,4
140,182,619437,4
118,190,849812,4
120,190,849812,4
124,190,849812,4
125,190,416219,4
130,190,619437,4
133,190,505859,4
134,190,416219,4
136,190,416219,4
137,190,619437,4
138,190,416219,4
139,190,619437,4
140,190,619437,4
119,144,"979705, 988692, 998545",4
123,144,"988692, 998545",4
119,172,"616225, 734723",4
123,172,734723,4
144,172,"998545, 1058591",4
119,174,734723,4
123,174,734723,4
144,174,"979705, 988692, 998545, 1058591",4
122,142,600388,4
124,151,555714,4
140,151,1048011,4
125,147,471775,4
126,147,963615,4
127,147,963615,4
128,147,471775,4
133,147,963615,4
134,147,471775,4
135,147,"471775, 963615",4
136,147,963615,4
138,147,"471775, 963615",4
139,147,"471775, 963615",4
140,147,"468837, 471775",4
125,164,"416219, 471775",4
128,164,471775,4
133,164,505859,4
134,164,"416219, 471775",4
135,164,471775,4
136,164,416219,4
138,164,"416219, 471775, 911614",4
139,164,471775,4
140,164,"468837, 471775",4
125,165,416219,4
134,165,416219,4
136,165,416219,4
138,165,416219,4
125,177,416219,4
126,177,963615,4
127,177,963615,4
133,177,"505859, 963615",4
134,177,416219,4
135,177,963615,4
136,177,"416219, 963615",4
138,177,"416219, 963615",4
139,177,963615,4
125,180,416219,4
126,180,963615,4
127,180,963615,4
133,180,"505859, 963615",4
134,180,416219,4
135,180,963615,4
136,180,"416219, 963615",4
138,180,"416219, 963615",4
139,180,963615,4
125,185,416219,4
133,185,505859,4
134,185,416219,4
136,185,416219,4
138,185,416219,4
126,148,963615,4
127,148,963615,4
133,148,963615,4
135,148,963615,4
136,148,963615,4
138,148,963615,4
139,148,963615,4
126,161,963615,4
127,161,963615,4
133,161,963615,4
135,161,963615,4
136,161,963615,4
138,161,"911614, 963615",4
139,161,963615,4
126,162,963615,4
127,162,963615,4
133,162,963615,4
135,162,963615,4
136,162,963615,4
138,162,"911614, 963615",4
139,162,963615,4
126,163,963615,4
127,163,963615,4
133,163,963615,4
135,163,963615,4
136,163,963615,4
138,163,"911614, 963615",4
139,163,963615,4
126,203,263990,4
127,203,263990,4
131,203,263990,4
126,205,263990,4
127,205,263990,4
131,205,263990,4
126,218,263990,4
127,218,263990,4
131,218,263990,4
147,218,"468837, 963615",4
148,218,963615,4
149,218,963615,4
153,218,"468837, 505859",4
155,218,505859,4
161,218,963615,4
162,218,963615,4
163,218,963615,4
164,218,"468837, 505859",4
169,218,"468837, 505859, 963615",4
170,218,505859,4
177,218,"505859, 963615",4
178,218,468837,4
179,218,"505859, 963615",4
180,218,"505859, 963615",4
181,218,468837,4
183,218,505859,4
184,218,505859,4
185,218,505859,4
186,218,505859,4
189,218,505859,4
190,218,505859,4
128,195,552972,4
131,195,984430,4
135,195,552972,4
137,195,552972,4
138,195,552972,4
139,195,552972,4
166,195,263913,4
171,195,263913,4
181,195,519885,4
183,195,263913,4
189,195,519885,4
191,195,519885,4
128,197,552972,4
135,197,552972,4
137,197,552972,4
138,197,552972,4
139,197,552972,4
147,197,963615,4
148,197,963615,4
149,197,"400722, 963615",4
152,197,849812,4
157,197,849812,4
161,197,963615,4
162,197,963615,4
163,197,963615,4
166,197,849812,4
167,197,849812,4
169,197,963615,4
170,197,400722,4
177,197,963615,4
179,197,963615,4
180,197,963615,4
181,197,"519885, 849812",4
182,197,849812,4
189,197,519885,4
190,197,849812,4
191,197,519885,4
128,200,552972,4
135,200,552972,4
137,200,552972,4
138,200,552972,4
139,200,552972,4
150,200,584447,4
153,200,584447,4
154,200,584447,4
156,200,584447,4
158,200,584447,4
159,200,584447,4
160,200,584447,4
169,200,"584447, 719763",4
170,200,"584447, 719763",4
178,200,584447,4
181,200,"519885, 584447",4
187,200,584447,4
188,200,584447,4
189,200,"519885, 584447, 719763",4
191,200,"519885, 584447",4
129,252,622027,4
151,252,555714,4
157,252,555714,4
167,252,555714,4
181,252,"555714, 1036452",4
189,252,555714,4
191,252,555714,4
192,252,584447,4
193,252,"584447, 1034094",4
200,252,584447,4
204,252,584447,4
208,252,584447,4
209,252,584447,4
214,252,584447,4
215,252,584447,4
216,252,584447,4
217,252,1082751,4
227,252,"1007975, 1047955, 1048011, 1082751",4
228,252,584447,4
231,252,1082751,4
233,252,"1014685, 1048011, 1082751",4
234,252,1082751,4
236,252,"1048011, 1082751",4
130,246,158639,4
146,246,1121384,4
131,208,984430,4
150,208,584447,4
153,208,584447,4
154,208,584447,4
156,208,584447,4
158,208,584447,4
159,208,584447,4
160,208,584447,4
169,208,584447,4
170,208,584447,4
178,208,584447,4
181,208,584447,4
187,208,584447,4
188,208,584447,4
189,208,584447,4
191,208,584447,4
133,155,505859,4
138,155,911614,4
140,193,1034094,4
147,193,468837,4
149,193,416219,4
150,193,"584447, 1037646",4
152,193,416219,4
153,193,"468837, 584447",4
154,193,"584447, 1037646",4
156,193,584447,4
158,193,584447,4
159,193,584447,4
160,193,584447,4
164,193,"416219, 468837",4
165,193,416219,4
169,193,"416219, 468837, 584447, 993844",4
170,193,584447,4
177,193,416219,4
178,193,"416219, 468837, 584447, 993844",4
179,193,416219,4
180,193,416219,4
181,193,"416219, 468837, 584447, 993844, 1037646",4
182,193,416219,4
183,193,416219,4
184,193,416219,4
185,193,416219,4
186,193,416219,4
187,193,"584447, 1037646",4
188,193,"584447, 1037646",4
189,193,584447,4
190,193,416219,4
191,193,584447,4
140,227,519469,4
147,227,471775,4
150,227,1037646,4
151,227,1048011,4
152,227,849812,4
154,227,1037646,4
157,227,"849812, 1048011",4
164,227,471775,4
166,227,849812,4
167,227,"849812, 1048011",4
169,227,"471775, 719763",4
