,user_ids,support,itemsets,period,property_values,depth,size,AGE,itemset_name
11593,"[228634, 392032, 752568]",3, 2643,2019-01-04,50-65,0.625,3,50-65,['OASIS TROPICAL']
11594,"[226537, 625091, 1027971]",3, 2769,2019-01-04,50-65,0.625,3,50-65,['CHIPS LAYS MAX NATURE 135G']
11595,"[234803, 274836, 920936]",3, 2826,2019-01-04,50-65,0.625,3,50-65,['PETITS MUFFINS']
11596,"[131368, 191426, 411677]",3, 3273,2019-01-04,50-65,0.625,3,50-65,['SDW ROSETTE 125G']
11597,"[502230, 589776, 1221607]",3, 3307,2019-01-04,50-65,0.625,3,50-65,['MEGA VENNOIS PO']
11598,"[113109, 133767, 825683]",3, 3338,2019-01-04,50-65,0.625,3,50-65,['SALADE ANTIBES 320G']
11599,"[266265, 536398, 752568]",3, 3405,2019-01-04,50-65,0.625,3,50-65,['20 MADELEINES L.RAISIN 250G']
11600,"[199656, 422794, 752568]",3, 3643,2019-01-04,50-65,0.625,3,50-65,['PANIERS QUART FRAISE 150G YOPLAIT']
11601,"[262090, 305678, 680791]",3, 3878,2019-01-04,50-65,0.625,3,50-65,['XXL PLET ROTI CRUD. 230G']
11602,"[341310, 355952, 433579]",3, 3882,2019-01-04,50-65,0.625,3,50-65,['SDW DAUNAT MIMI']
11603,"[348997, 433579, 457930]",3, 3922,2019-01-04,50-65,0.625,3,50-65,['FLAN PATISSIER 120G DAUNAT']
11604,"[183417, 199656, 355952]",3, 4533,2019-01-04,50-65,0.625,3,50-65,['MICHOKO CHOC NOIR 100G']
11606,"[226621, 227267, 540625]",3, 5471,2019-01-04,50-65,0.625,3,50-65,['KIT KAT CHUNKY X4 160G']
11607,"[123777, 145422, 335544]",3, 1858,2019-01-04,50-65,0.625,3,50-65,['CR PART DE TART']
11608,"[293147, 411677, 496467]",3, 1797,2019-01-04,50-65,0.625,3,50-65,['MENTOS BOT P.FRESH M 60G']
11609,"[377894, 818643, 1196573]",3, 1731,2019-01-04,50-65,0.625,3,50-65,['FREEDENT MENTHE']
11610,"[132722, 148601, 282311]",3, 1699,2019-01-04,50-65,0.625,3,50-65,['LAVAGE MANUEL']
11611,"[121128, 272549, 371575]",3, 4103,2019-01-04,50-65,0.625,3,50-65,['LAVAGE 5 PLEIN']
11612,"[346289, 449529, 551221, 603391]",4, 4149,2019-01-04,50-65,0.625,4,50-65,['CADEAU JAUGE TR']
11613,"[346289, 449529, 603391]",3, 4149 1538,2019-01-04,50-65,0.625,3,50-65,"['CADEAU JAUGE TR', 'RECHARGE CAFÉ CLUB 2\x80']"
11614,"[137685, 168379, 444787, 897079]",4, 4880,2019-01-04,50-65,0.625,4,50-65,['GOMS FRUITS VERGER 140G']
11615,"[179267, 189203, 263990, 410824]",4, 5925,2019-01-04,50-65,0.625,4,50-65,['COCA COLA  1L']
11616,"[206236, 355952, 441739, 589776]",4, 5941,2019-01-04,50-65,0.625,4,50-65,['COCA COLA SLIM']
11617,"[454219, 480373, 535454, 1065517]",4, 6176,2019-01-04,50-65,0.625,4,50-65,[]
11618,"[454219, 480373, 535454]",3, 6176 4125 4112,2019-01-04,50-65,0.625,3,50-65,"['LAVAGE CLU', 'RECHARGE LAVAGE TW - A']"
11619,"[196163, 234017, 956341, 984547]",4, 6722,2019-01-04,50-65,0.625,4,50-65,['SAN PELLEGRINO 1L']
11620,"[263990, 355952, 680791, 825683]",4, 6855,2019-01-04,50-65,0.625,4,50-65,"[""CHIPS LAY'S SAL""]"
11621,"[121408, 377790, 531053]",3, 5747,2019-01-04,50-65,0.625,3,50-65,['SMOOTHIE FR BANANE 25CL']
11622,"[140050, 622174, 1238217]",3, 6969,2019-01-04,50-65,0.625,3,50-65,['RED BULL BTE 25CL']
11623,"[267648, 405901, 575459]",3, 479,2019-01-04,50-65,0.625,3,50-65,[]
11624,"[267648, 309153, 335544]",3, 527,2019-01-04,50-65,0.625,3,50-65,[]
11626,"[145422, 258523, 332928]",3, 1077,2019-01-04,50-65,0.625,3,50-65,[]
11628,"[517260, 560559, 1166433]",3, 1388,2019-01-04,50-65,0.625,3,50-65,['BD FLAN NATURE']
11630,"[204029, 251036, 264552]",3, 1615,2019-01-04,50-65,0.625,3,50-65,['CR FLAN NATURE']
11631,"[121128, 183417, 293965]",3, 1697 4126,2019-01-04,50-65,0.625,3,50-65,"['RECHARGE LAVAGE', 'ROCHER LAIT 35G']"
11632,"[131368, 293965, 740276]",3, 1698,2019-01-04,50-65,0.625,3,50-65,['ROCHER NOIR 35G']
11633,"[230124, 250929, 331214]",3, 204,2019-01-04,50-65,0.625,3,50-65,[]
11634,"[1014685, 1158336, 1174792, 1237777]",4, 5485,2019-01-04,<35,0.625,4,<35,['RITTER LAIT MAC']
11635,"[537265, 550799, 950963]",3, 5829,2019-01-04,50-65,0.625,3,50-65,['PIMS FRAMBOISE 150G']
11636,"[152370, 1055062, 1223164]",3, 6014,2019-01-04,50-65,0.625,3,50-65,"[""TWIX'XTRA 75G""]"
11637,"[147958, 150817, 331420, 349530, 373230, 384443, 416984, 445207, 460754, 488933, 492634, 528848, 537653, 546857, 548830, 554234, 564612, 590478, 598623, 613405, 731874, 741709, 834283, 907509, 928890, 950781, 961949, 990538, 999259, 1000560, 1003498, 1033795, 1048846, 1064451, 1067295, 1084345, 1089824, 1151882, 1177544, 1196346, 1196921, 1219925, 1234579]",43, 2946,2019-01-04,<35,0.625,43,<35,['TW  LAVE GLACE']
11638,"[528848, 546857, 731874, 1219925]",4, 2946 4112,2019-01-04,<35,0.625,4,<35,"['LAVAGE CLU', 'TW  LAVE GLACE']"
11639,"[1064451, 1196346, 1234579]",3, 2946 4126,2019-01-04,<35,0.625,3,<35,"['RECHARGE LAVAGE', 'TW  LAVE GLACE']"
11640,"[546857, 598623, 1033795]",3, 2946 2968,2019-01-04,<35,0.625,3,<35,"['TW  LAVE GLACE', 'TW 10 LINGUETTE']"
11641,"[596222, 761107, 979705, 989025, 990145, 1014685, 1047955, 1052503, 1108055, 1173969, 1179263]",11, 263,2019-01-04,<35,0.625,11,<35,['REMISE BUS AUTOROUTE 9\x80']
11642,"[150817, 275401, 333729, 465771, 549634, 559661, 590891, 590914, 612518, 614286, 769710, 828186, 874603, 894344, 950711, 1000560, 1011602, 1044423, 1051361, 1099947, 1150209, 1157557, 1158305, 1163442, 1163514, 1219125]",26, 4074,2019-01-04,<35,0.625,26,<35,['BIDON AD BLUE 10L']
11643,"[101374, 280686, 403914, 433003, 460889, 493366, 535249, 556657, 568454, 576975, 761277, 869888, 912051, 928829, 1060752, 1079768, 1120799, 1162320, 1168259]",19, 2368,2019-01-04,<35,0.625,19,<35,['EVIAN 50CL']
11644,"[403914, 493366, 912051]",3, 2368 4125,2019-01-04,<35,0.625,3,<35,"['EVIAN 50CL', 'RECHARGE LAVAGE TW - A']"
11645,"[420925, 477520, 483469, 510225, 539446, 556927, 582622, 625131, 845639, 932374, 964536, 1009010, 1013535, 1032078, 1034684, 1160216, 1177544, 1227191]",18, 2975,2019-01-04,<35,0.625,18,<35,['TW LAVE GLACE DEG. 4L']
11646,"[420925, 477520, 539446, 1160216]",4, 2975 4126,2019-01-04,<35,0.625,4,<35,"['RECHARGE LAVAGE', 'TW LAVE GLACE DEG. 4L']"
11647,"[354401, 407466, 448779, 466214, 484507, 837578, 870977, 949568, 961949, 987792, 989145, 1013535, 1032078, 1050089, 1080578, 1087105, 1123076, 1200839, 1234579]",19, 4136,2019-01-04,<35,0.625,19,<35,['RECHARGE LAVAGE TW - D']
11648,"[448779, 466214, 484507, 837578, 949568, 1087105, 1123076, 1200839]",8, 4136 4112,2019-01-04,<35,0.625,8,<35,"['LAVAGE CLU', 'RECHARGE LAVAGE TW - D']"
11649,"[523586, 776007, 979705, 989025, 1014685, 1047955, 1103098, 1179263, 1181716, 1182692, 1191605, 1202485, 1245402]",13, 1547,2019-01-04,<35,0.625,13,<35,['SAC BOUTIQUE KRAFT']
11650,"[979705, 989025, 1014685, 1047955, 1179263]",5, 1547 263,2019-01-04,<35,0.625,5,<35,"['REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
11651,"[626163, 873625, 1081650, 1178332, 1238501]",5, 4130,2019-01-04,<35,0.625,5,<35,['ASPIRATEUR']
11652,"[349465, 378542, 391139, 491536, 519261, 532306, 755092, 989279, 1037370, 1188682, 1191605]",11, 2369,2019-01-04,<35,0.625,11,<35,['EVIAN 1L PET*']
11653,"[519261, 989279, 1037370]",3, 2369 4125,2019-01-04,<35,0.625,3,<35,"['EVIAN 1L PET*', 'RECHARGE LAVAGE TW - A']"
11654,"[331420, 461110, 466895, 540798, 541689, 548830, 988859, 1034684, 1044189, 1214302]",10, 4129,2019-01-04,<35,0.625,10,<35,['REC LAVAGE PJE']
11655,"[420925, 554667, 606762, 614286, 712438, 981401, 1013535, 1032078, 1123076]",9, 2947,2019-01-04,<35,0.625,9,<35,['TW  LAVE GLACE -30 4L']
11656,"[420925, 1013535, 1032078]",3, 2947 2975,2019-01-04,<35,0.625,3,<35,"['TW  LAVE GLACE -30 4L', 'TW LAVE GLACE DEG. 4L']"
11657,"[1013535, 1032078, 1123076]",3, 2947 4136,2019-01-04,<35,0.625,3,<35,"['RECHARGE LAVAGE TW - D', 'TW  LAVE GLACE -30 4L']"
11658,"[556676, 611332, 985590, 1084492, 1109301]",5, 2968 4126,2019-01-04,<35,0.625,5,<35,"['RECHARGE LAVAGE', 'TW 10 LINGUETTE']"
11659,"[156490, 281269, 407099, 452895, 546857, 607393, 611332, 878894, 1037406, 1109301, 1209383]",11, 2968 4112,2019-01-04,<35,0.625,11,<35,"['LAVAGE CLU', 'TW 10 LINGUETTE']"
11660,"[156490, 281269, 282934, 339456, 405368, 407099, 452895, 491523, 502383, 516269, 520752, 520978, 522267, 530814, 535237, 541689, 546857, 556676, 582421, 587965, 588498, 591473, 598623, 598899, 607393, 611332, 656134, 738717, 757740, 869328, 877727, 878894, 908659, 926689, 950786, 970562, 985590, 996278, 997717, 1015634, 1033795, 1037406, 1040415, 1041119, 1044423, 1052762, 1063883, 1071450, 1084492, 1104105, 1109301, 1111461, 1160772, 1166426, 1169334, 1172790, 1183766, 1203042, 1209383, 1214425, 1216905, 1227224]",62, 2968,2019-01-04,<35,0.625,62,<35,['TW 10 LINGUETTE']
11661,"[403445, 612824, 739860]",3, 163 1538 4112,2019-01-04,<35,0.625,3,<35,"['LAVAGE CLU', 'RECHARGE CAFÉ CLUB 2\x80']"
11662,"[480373, 511024, 881500]",3, 6175 4125,2019-01-04,50-65,0.625,3,50-65,['RECHARGE LAVAGE TW - A']
11663,"[310155, 474144, 482021]",3, 6243,2019-01-04,50-65,0.625,3,50-65,['RICOLA EUCALYPT']
11664,"[242142, 386287, 867553]",3, 6297,2019-01-04,50-65,0.625,3,50-65,['LION 42G +15%GT  50G']
11665,"[206236, 296181, 766612]",3, 6306,2019-01-04,50-65,0.625,3,50-65,['CRUNCH SNACK 33G']
11666,"[304709, 348948, 475671]",3, 6457,2019-01-04,50-65,0.625,3,50-65,[]
11667,"[105769, 196749, 338268]",3, 6535,2019-01-04,50-65,0.625,3,50-65,[]
11668,"[131368, 457930, 1177989]",3, 6851,2019-01-04,50-65,0.625,3,50-65,['NESCAFE SHAKISSIMO LATTE 190ML']
11669,"[109051, 622174, 1238217]",3, 6971,2019-01-04,50-65,0.625,3,50-65,['RED BULL 355ML']
11670,"[109220, 511129, 1074539]",3, 6985,2019-01-04,50-65,0.625,3,50-65,['PAGO ACE 33CL P']
11671,"[263990, 752568, 1238217]",3, 6990,2019-01-04,50-65,0.625,3,50-65,['PAGO FRAISE 33C']
11672,"[227267, 277744, 890821]",3, 5839,2019-01-04,50-65,0.625,3,50-65,['BATON LAIT NOISETTE  45G']
11673,"[101374, 111737, 115588, 117805, 132253, 147958, 150817, 156490, 156805, 157172, 163810, 174458, 197939, 251654, 275401, 280156, 280686, 280766, 281256, 281269, 282934, 284052, 288842, 292531, 298742, 305516, 310920, 313112, 313330, 314228, 315521, 315631, 318075, 325124, 326485, 328781, 329649, 331420, 332286, 333496, 333729, 339356, 339428, 339456, 344220, 344587, 345803, 349219, 349465, 349530, 354401, 354817, 355809, 355838, 356791, 356945, 366974, 373230, 373743, 376177, 376802, 377865, 378542, 381555, 381832, 384139, 384386, 384443, 385378, 385630, 386618, 387459, 390288, 390427, 391139, 394148, 394947, 398225, 403445, 403914, 404827, 405368, 407099, 407466, 408811, 409846, 410921, 416480, 416984, 417564, 419062, 420925, 421188, 422118, 422497, 423302, 428547, 428793, 429671, 429748, 430521, 430778, 431142, 431767, 433003, 434197, 440211, 444143, 445207, 445370, 447204, 448354, 448779, 452551, 452895, 455248, 457331, 460754, 460889, 461110, 461439, 463550, 463969, 464086, 464835, 465513, 465771, 466214, 466862, 466895, 466934, 470683, 474006, 474401, 474699, 477520, 478470, 480079, 480562, 481450, 481859, 483469, 484120, 484505, 484507, 484669, 485938, 488635, 488638, 488933, 489485, 491523, 491536, 491709, 492634, 492650, 493366, 496891, 502383, 504317, 506129, 507869, 508101, 509218, 510225, 510875, 514476, 514697, 515047, 516269, 516301, 517784, 518436, 519261, 520752, 520978, 521837, 522267, 523212, 523586, 526900, 528848, 529761, 530419, 530730, 530805, 530814, 530862, 531729, 532306, 533587, 535237, 535243, 535249, 537392, 537653, 537872, 537996, 538349, 538851, 539446, 540798, 541016, 541689, 542862, 544203, 544498, 544959, 546628, 546634, 546857, 548830, 549634, 551074, 551098, 551871, 552846, 554157, 554234, 554667, 555013, 555631, 555653, 555882, 556062, 556657, 556676, 556927, 558424, 558641, 559661, 560139, 560724, 561082, 564612, 565138, 568454, 568863, 570060, 570299, 572123, 575740, 575827, 576920, 576975, 578147, 578365, 578537, 579165, 580138, 580438, 580695, 582381, 582421, 582604, 582622, 583156, 584471, 584815, 585524, 587093, 587703, 587965, 588498, 588946, 588965, 589526, 589939, 590478, 590488, 590891, 590914, 591473, 592647, 596222, 597790, 598623, 598899, 599293, 600407, 601965, 602580, 602649, 602814, 605207, 606762, 607393, 607833, 608176, 609205, 609497, 610403, 611332, 612518, 612824, 613405, 614173, 614286, 615164, 616355, 618413, 619942, 620532, 622758, 622782, 623200, 624519, 624828, 625131, 625376, 625483, 626162, 626163, 626343, 626452, 656134, 664828, 665395, 665787, 667914, 673209, 674374, 677165, 687176, 691791, 691998, 692908, 700437, 711253, 712438, 715453, 716095, 716869, 717196, 719359, 731874, 737667, 738717, 739856, 739860, 740709, 740735, 741484, 741709, 742338, 743017, 743189, 744426, 746805, 748021, 755092, 757740, 758362, 761107, 761277, 762055, 762882, 764100, 769710, 776007, 778982, 790221, 794690, 794701, 795345, 819859, 827072, 828186, 830062, 832718, 834283, 834357, 837578, 839184, 842634, 844497, 844536, 844575, 845601, 845639, 860385, 863192, 864534, 865871, 866215, 867539, 867567, 868830, 869328, 869888, 870293, 870977, 871314, 871654, 872222, 872317, 872971, 873063, 873625, 874603, 877727, 878894, 879527, 881614, 885525, 889264, 890211, 890907, 892622, 893132, 894344, 896790, 896797, 897112, 901313, 901985, 902666, 902966, 903300, 903640, 904689, 906151, 907509, 907866, 908659, 908701, 910274, 910334, 911071, 911600, 912051, 915015, 917490, 918133, 918302, 920328, 922899, 926215, 926689, 928829, 928890, 930679, 932374, 933026, 934224, 935624, 935849, 945568, 948247, 949568, 950711, 950781, 950786, 950817, 954615, 954690, 959811, 961949, 963873, 964536, 965417, 965907, 966858, 967160, 969405, 970021, 970562, 970623, 971143, 971803, 973691, 977130, 979705, 979743, 981322, 981401, 981897, 984494, 985590, 985986, 987792, 988859, 989009, 989025, 989145, 989279, 990145, 990538, 995709, 996278, 997149, 997717, 999259, 999970, 1000475, 1000560, 1001810, 1003498, 1004253, 1005523, 1005776, 1006578, 1007022, 1008808, 1009010, 1011602, 1012250, 1012544, 1013535, 1014384, 1014510, 1014685, 1015634, 1015669, 1016570, 1016624, 1020474, 1020488, 1022090, 1024148, 1025285, 1027240, 1027715, 1029676, 1032078, 1033466, 1033795, 1034683, 1034684, 1035622, 1037084, 1037190, 1037370, 1037406, 1038860, 1040323, 1040415, 1041119, 1043904, 1044189, 1044423, 1046200, 1046422, 1047955, 1048035, 1048276, 1048846, 1048849, 1049313, 1050089, 1051361, 1052503, 1052762, 1053328, 1054887, 1060752, 1061588, 1061637, 1062852, 1063729, 1063767, 1063883, 1064451, 1066859, 1067295, 1068268, 1069071, 1070069, 1070572, 1071450, 1071940, 1073917, 1075171, 1075948, 1077077, 1079768, 1080578, 1081650, 1083883, 1084345, 1084492, 1085236, 1087105, 1088671, 1089306, 1089775, 1089824, 1092742, 1099592, 1099947, 1100329, 1100334, 1103098, 1104105, 1104536, 1104744, 1105168, 1105632, 1106260, 1107448, 1107968, 1108055, 1108350, 1109301, 1109302, 1110423, 1110941, 1111461, 1117552, 1120037, 1120799, 1121072, 1122369, 1123076, 1125216, 1135820, 1139380, 1149478, 1150209, 1151143, 1151427, 1151882, 1152014, 1153191, 1156175, 1157557, 1158216, 1158305, 1158336, 1159100, 1160216, 1160568, 1160772, 1162320, 1163180, 1163442, 1163514, 1164639, 1164896, 1165483, 1166148, 1166397, 1166426, 1166747, 1166865, 1167825, 1168259, 1168320, 1168827, 1169210, 1169334, 1170642, 1171111, 1171222, 1171871, 1172790, 1173969, 1174346, 1174792, 1175274, 1177544, 1178029, 1178150, 1178332, 1179263, 1181203, 1181387, 1181566, 1181716, 1181968, 1182149, 1182692, 1182777, 1183766, 1185643, 1188458, 1188682, 1188815, 1189171, 1191605, 1191727, 1192299, 1193605, 1195917, 1196346, 1196697, 1196921, 1197149, 1198123, 1198602, 1199229, 1200839, 1201800, 1202485, 1202768, 1203042, 1203541, 1205586, 1206752, 1207370, 1207885, 1208418, 1209189, 1209383, 1209791, 1211924, 1212304, 1213074, 1214239, 1214302, 1214425, 1214543, 1214860, 1216905, 1218364, 1218560, 1218676, 1219125, 1219925, 1220617, 1221274, 1221377, 1223728, 1224008, 1225800, 1226719, 1227145, 1227191, 1227224, 1228097, 1229161, 1229524, 1230067, 1231035, 1231887, 1232358, 1233149, 1234017, 1234157, 1234374, 1234579, 1234862, 1236516, 1236675, 1236968, 1237605, 1237777, 1238501, 1239448, 1239801, 1240402, 1241171, 1241388, 1242017, 1242689, 1244683, 1245402, 1246576]",758, ,2019-01-04,<35,0.625,758,<35,[]
11674,"[132253, 157172, 281256, 314228, 329649, 356791, 381832, 384386, 390288, 394947, 398225, 409846, 410921, 416480, 420925, 422118, 422497, 433003, 434197, 444143, 452551, 466862, 474699, 477520, 480562, 481859, 489485, 504317, 514697, 521837, 529761, 530805, 537392, 537996, 539446, 556676, 561082, 578537, 582604, 600407, 602814, 607833, 609205, 609497, 611332, 616355, 622758, 623200, 624828, 626343, 692908, 762882, 794701, 827072, 832718, 834357, 844536, 866215, 868830, 871314, 873063, 874603, 892622, 897112, 902666, 920328, 922899, 926215, 935624, 959811, 970021, 973691, 981897, 985590, 995709, 1001810, 1012544, 1027715, 1037190, 1037370, 1054887, 1063729, 1064451, 1075948, 1084492, 1089306, 1092742, 1104744, 1105168, 1107968, 1108350, 1109301, 1120037, 1120799, 1151427, 1152014, 1160216, 1166747, 1196346, 1199229, 1208418, 1213074, 1214543, 1214860, 1224008, 1225800, 1230067, 1231035, 1234579, 1236968, 1239448]",111, 4126,2019-01-04,<35,0.625,111,<35,['RECHARGE LAVAGE']
11675,"[157172, 433003, 452551, 489485, 600407, 609497, 611332, 827072, 834357, 902666, 959811, 1027715, 1104744, 1108350, 1109301]",15, 4126 4112,2019-01-04,<35,0.625,15,<35,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
11676,"[132253, 197939, 281256, 292531, 298742, 305516, 315521, 328781, 339428, 354817, 355838, 356945, 403914, 416480, 431142, 460754, 463969, 477520, 481450, 491523, 493366, 508101, 514476, 517784, 519261, 531729, 535243, 537872, 542862, 551074, 555013, 558424, 558641, 572123, 582381, 583156, 584471, 587093, 589526, 590488, 592647, 599293, 605207, 614173, 616355, 618413, 625376, 626163, 687176, 691791, 711253, 716095, 719359, 741484, 762882, 790221, 794690, 828186, 860385, 864534, 867567, 873625, 893132, 897112, 901313, 901985, 903300, 910334, 912051, 934224, 950786, 969405, 984494, 985986, 989279, 999970, 1014384, 1014510, 1015669, 1016624, 1037370, 1066859, 1067295, 1085236, 1089775, 1100334, 1104536, 1105168, 1109302, 1110941, 1121072, 1159100, 1160568, 1163180, 1165483, 1166865, 1168320, 1168827, 1170642, 1193605, 1201800, 1214860, 1221377, 1223728, 1228097, 1232358, 1241171, 1242017]",108, 4125,2019-01-04,<35,0.625,108,<35,['RECHARGE LAVAGE TW - A']
11677,"[298742, 356945, 463969, 535243, 551074, 558424, 614173, 794690, 873625, 901313, 969405, 1014510, 1085236, 1159100, 1165483, 1170642]",16, 4125 4112,2019-01-04,<35,0.625,16,<35,"['LAVAGE CLU', 'RECHARGE LAVAGE TW - A']"
11678,"[132253, 281256, 416480, 477520, 616355, 762882, 897112, 1037370, 1105168, 1214860]",10, 4125 4126,2019-01-04,<35,0.625,10,<35,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - A']"
11679,"[381555, 403445, 523212, 552846, 556062, 602580, 606762, 612824, 739860, 867539, 903640, 971143, 1061637, 1107448, 1166148, 1181387, 1196697, 1205586, 1214239, 1229524, 1236675, 1237777]",22, 1538,2019-01-04,<35,0.625,22,<35,['RECHARGE CAFÉ CLUB 2\x80']
11680,"[403445, 612824, 739860, 1061637]",4, 1538 4112,2019-01-04,<35,0.625,4,<35,"['LAVAGE CLU', 'RECHARGE CAFÉ CLUB 2\x80']"
11681,"[111737, 288842, 313112, 373743, 376802, 403445, 455248, 463969, 464086, 485938, 530862, 552846, 579165, 580438, 602580, 612824, 615164, 624519, 673209, 739856, 739860, 764100, 828186, 902966, 903640, 911600, 1020488, 1038860, 1046422, 1103098, 1110423, 1166148, 1181387, 1196697, 1205586, 1209189, 1218364, 1234017, 1234374, 1236675]",40, 163,2019-01-04,<35,0.625,40,<35,[]
11682,"[403445, 463969, 612824, 739860]",4, 163 4112,2019-01-04,<35,0.625,4,<35,['LAVAGE CLU']
11683,"[403445, 552846, 602580, 612824, 739860, 903640, 1166148, 1181387, 1196697, 1205586, 1236675]",11, 163 1538,2019-01-04,<35,0.625,11,<35,['RECHARGE CAFÉ CLUB 2\x80']
11684,"[117805, 156490, 156805, 157172, 280766, 281269, 298742, 318075, 332286, 344587, 349219, 355809, 356945, 385378, 403445, 407099, 419062, 428793, 429671, 430778, 433003, 448779, 452551, 452895, 460889, 461439, 463550, 463969, 465513, 465771, 466214, 466934, 470683, 474006, 478470, 480079, 484507, 484669, 488638, 489485, 496891, 507869, 509218, 510225, 515047, 528848, 535243, 538851, 540798, 544498, 544959, 546628, 546857, 551074, 551871, 554157, 558424, 560724, 570060, 575740, 580695, 589939, 597790, 600407, 607393, 609497, 610403, 611332, 612824, 614173, 715453, 731874, 739860, 748021, 755092, 762055, 794690, 795345, 827072, 834357, 837578, 842634, 844497, 844575, 865871, 870293, 872222, 873625, 878894, 881614, 885525, 896790, 901313, 902666, 904689, 911071, 917490, 918133, 933026, 935849, 945568, 948247, 949568, 954690, 959811, 965417, 969405, 977130, 979743, 997149, 1005523, 1007022, 1014510, 1016570, 1024148, 1027715, 1033466, 1035622, 1037084, 1037406, 1046200, 1048849, 1061637, 1062852, 1068268, 1069071, 1070572, 1085236, 1087105, 1088671, 1100329, 1104744, 1105632, 1108350, 1109301, 1123076, 1135820, 1151143, 1153191, 1158216, 1158336, 1159100, 1164639, 1164896, 1165483, 1167825, 1169210, 1170642, 1171111, 1174346, 1178150, 1185643, 1188458, 1188815, 1191727, 1195917, 1198602, 1200839, 1203541, 1206752, 1209383, 1211924, 1219925, 1229161]",164, 4112,2019-01-04,<35,0.625,164,<35,['LAVAGE CLU']
11685,"[171799, 252901, 345301, 815942]",4, 2368 4125,2019-01-04,50-65,0.625,4,50-65,"['EVIAN 50CL', 'RECHARGE LAVAGE TW - A']"
11686,"[979705, 1014685, 1179263]",3, 3261 263 1547,2019-01-04,<35,0.625,3,<35,"['FUSILLI FROMAGE 300G', 'REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
11687,"[107463, 109711, 115880, 118071, 120768, 129105, 131514, 132500, 134281, 136146, 142694, 145422, 158123, 171799, 173181, 184045, 185699, 194125, 204046, 218865, 226621, 230993, 234661, 236292, 238415, 248627, 252901, 253296, 253363, 256648, 261542, 274034, 274554, 282388, 284372, 303389, 334862, 337921, 345301, 349536, 355080, 376207, 392321, 403492, 427283, 438292, 477001, 486282, 495206, 509386, 525249, 532233, 535916, 560373, 594142, 603391, 744146, 815942, 825683, 827055, 962172, 1060176]",62, 2368,2019-01-04,50-65,0.625,62,50-65,['EVIAN 50CL']
11688,"[555714, 806597, 914112, 998545, 1082751]",5, 4420,2019-01-04,35-49,0.625,5,35-49,['TROPICANA MULTI']
11689,"[555714, 998545, 1082751]",3, 4420 263,2019-01-04,35-49,0.625,3,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'TROPICANA MULTI']"
11690,"[113566, 116759, 156366, 510060, 518488, 540517, 930235, 1040391, 1063483, 1086750, 1201555]",11, 720,2019-01-04,35-49,0.625,11,35-49,['CR COOKIE CHOCOLAT LAIT 103 GR']
11691,"[117157, 129865, 152992, 255407, 317980, 339822, 391083, 477565, 976826]",9, 1703,2019-01-04,35-49,0.625,9,35-49,['KIT KAT 45G']
11692,"[198133, 317980, 498022, 1036452]",4, 2209,2019-01-04,35-49,0.625,4,35-49,['KINDER COUNTRY T2 47G']
11693,"[143668, 424865, 481929, 827281, 988692, 1082751, 1180366]",7, 2440,2019-01-04,35-49,0.625,7,35-49,['FOL EPI 7TR 150G']
11694,"[988692, 1082751, 1180366]",3, 2440 263,2019-01-04,35-49,0.625,3,35-49,"['FOL EPI 7TR 150G', 'REMISE BUS AUTOROUTE 9\x80']"
11695,"[143668, 988692, 1082751]",3, 2440 1547,2019-01-04,35-49,0.625,3,35-49,"['FOL EPI 7TR 150G', 'SAC BOUTIQUE KRAFT']"
11696,"[251708, 374468, 407141, 503081, 602997, 866455, 893080, 1000572, 1206909, 1244906]",10, 3509,2019-01-04,35-49,0.625,10,35-49,['CRISTALINE 50CL']
11697,"[131572, 182794, 248106, 280693, 424321, 604451, 1036212, 1178382]",8, 4104,2019-01-04,35-49,0.625,8,35-49,['LAVAGE 6 PLEIN TARIF']
11698,"[196329, 271364, 315579, 322776, 536854, 620668, 828136, 965265, 970916, 976826]",10, 5634,2019-01-04,35-49,0.625,10,35-49,['MARS 2 PACKS 78.8G']
11699,"[209033, 240304, 274759, 472871, 493984, 562434, 877203, 1014952]",8, 5929,2019-01-04,35-49,0.625,8,35-49,['COCA COLA ZERO']
11700,"[162050, 359592, 578455, 872580, 943536]",5, 6207,2019-01-04,35-49,0.625,5,35-49,[]
11701,"[378183, 406221, 510060, 600388, 869865, 1044697, 1218881]",7, 610,2019-01-04,35-49,0.625,7,35-49,['CRO HOT DOG BACON CHEESE']
11702,"[144250, 254830, 422146, 449743, 594866]",5, 1785,2019-01-04,35-49,0.625,5,35-49,['KINDER BUENO LAIT 43G']
11703,"[146201, 193333, 306607, 392301, 474680, 504538, 526778, 697825, 995311, 1107928]",10, 2363,2019-01-04,35-49,0.625,10,35-49,"['EVIAN 1,5L']"
11704,"[149358, 151063, 480537, 822157, 1000572, 1090029, 1206909, 1244906]",8, 3274,2019-01-04,35-49,0.625,8,35-49,['SDW.COMP.POULET ROT 125G']
11705,"[1000572, 1206909, 1244906]",3, 3274 3509,2019-01-04,35-49,0.625,3,35-49,"['CRISTALINE 50CL', 'SDW.COMP.POULET ROT 125G']"
