,user_ids,support,itemsets,period,property_values,depth,size,AGE,itemset_name
9018,"[326027, 378893, 393650, 448779, 466214, 523515, 542513, 558887, 593782, 838066, 872953, 873177, 917913, 923468]",14, 4920 4112,2018-05-01,<35,0.4166666666666667,14,<35,"['LAVAGE CLU', 'SERVIET.OBELIX']"
9019,"[111838, 542513, 548438, 615774, 903506, 970021]",6, 4920 4126,2018-05-01,<35,0.4166666666666667,6,<35,"['RECHARGE LAVAGE', 'SERVIET.OBELIX']"
9020,"[178315, 280766, 420529, 482054, 502970, 523515, 534904, 555013, 576239, 615774, 755143, 838066, 967786, 970021, 998432, 1005523]",16, 4920 5951,2018-05-01,<35,0.4166666666666667,16,<35,"['FUZE TEA PECHE 40CL', 'SERVIET.OBELIX']"
9022,"[522740, 558639, 717630, 897112]",4, 4921 4125,2018-05-01,<35,0.4166666666666667,4,<35,"['RECHARGE LAVAGE TW - A', 'SERVIET.FALBALA']"
9027,"[111737, 115588, 151409, 190081, 251654, 284219, 293442, 310668, 325622, 330450, 341131, 369927, 377483, 378081, 378893, 379152, 394148, 404236, 404827, 410111, 419062, 419395, 424345, 430778, 432300, 438646, 440578, 442250, 462727, 464558, 482827, 484669, 495136, 502470, 503474, 507358, 512170, 523327, 523687, 525897, 526049, 526326, 530862, 531250, 535895, 537630, 538304, 540268, 541763, 545672, 546750, 555048, 556062, 558641, 559504, 560380, 560803, 561468, 564203, 576975, 585548, 591620, 591832, 593382, 602814, 616878, 618147, 624395, 711341, 738717, 757740, 758123, 771596, 793296, 828186, 830180, 832718, 834629, 837705, 844575, 849882, 871314, 872139, 872909, 872971, 888777, 894647, 895072, 902337, 912374, 914352, 923614, 939722, 940391, 969008, 978356, 985590, 990110, 992661, 1012296, 1017704, 1043904, 1045083, 1058945, 1059954, 1060604, 1063883]",107, 5952,2018-05-01,<35,0.4166666666666667,107,<35,['FUZE TEA MANGUE']
9032,"[115588, 419062, 576975, 591620, 738717, 758123, 871314, 872909, 872971, 940391, 978356]",11, 5952 4919,2018-05-01,<35,0.4166666666666667,11,<35,"['FUZE TEA MANGUE', 'SERVIET.ASTERIX']"
9034,"[326027, 538586, 566035, 619942, 839184, 956265, 967786, 1098635]",8, 4920 4919,2018-05-01,<35,0.4166666666666667,8,<35,"['SERVIET.ASTERIX', 'SERVIET.OBELIX']"
9036,"[111737, 485938, 612824, 1105240]",4, 4921 163,2018-05-01,<35,0.4166666666666667,4,<35,['SERVIET.FALBALA']
9039,"[445207, 537872, 893116, 1055101]",4, 2944 2972,2018-05-01,<35,0.4166666666666667,4,<35,"['TW  LAVE GLACE DEMOUSTIQUEUR 4L', 'TXW LAVE GLACE']"
9040,"[119110, 156490, 313112, 407347, 463969, 464473, 465110, 533789, 537872, 543642, 579607, 591897, 606446, 764899, 783906, 868295, 891216, 895218, 922200, 932057, 958258, 963585, 970153, 972883, 990538, 1033542, 1044423, 1046200, 1048846, 1050999, 1065030, 1070412, 1089618, 1090258, 1099947, 1102873]",36, 4074,2018-05-01,<35,0.4166666666666667,36,<35,['BIDON AD BLUE 10L']
9041,"[156490, 464473, 465110, 533789, 591897, 868295, 895218, 970153, 1046200]",9, 4074 4112,2018-05-01,<35,0.4166666666666667,9,<35,"['BIDON AD BLUE 10L', 'LAVAGE CLU']"
9042,"[465110, 537872, 963585]",3, 4074 4126,2018-05-01,<35,0.4166666666666667,3,<35,"['BIDON AD BLUE 10L', 'RECHARGE LAVAGE']"
9047,"[465110, 543642, 579607, 868295, 963585]",5, 4074 2968,2018-05-01,<35,0.4166666666666667,5,<35,"['BIDON AD BLUE 10L', 'TW 10 LINGUETTE']"
9048,"[465110, 932057, 1046200]",3, 4074 4143,2018-05-01,<35,0.4166666666666667,3,<35,"['BIDON AD BLUE 10L', 'BOUT.ISOTHERME']"
9051,"[379016, 450839, 477480, 551098, 556062, 558004, 573126, 579165, 616329, 872971, 892616, 894647, 895405, 898413, 898800, 905482, 923757, 950781, 956265, 971686, 978356, 1006322, 1041531, 1047955, 1052503, 1057742, 1060608, 1070069, 1091333, 1093430, 1101120]",31, 6969,2018-05-01,<35,0.4166666666666667,31,<35,['RED BULL BTE 25CL']
9054,"[551098, 872971, 956265, 978356]",4, 6969 4919,2018-05-01,<35,0.4166666666666667,4,<35,"['RED BULL BTE 25CL', 'SERVIET.ASTERIX']"
9055,"[895405, 905482, 956265]",3, 6969 4920,2018-05-01,<35,0.4166666666666667,3,<35,"['RED BULL BTE 25CL', 'SERVIET.OBELIX']"
9056,"[556062, 872971, 894647, 978356]",4, 6969 5952,2018-05-01,<35,0.4166666666666667,4,<35,"['FUZE TEA MANGUE', 'RED BULL BTE 25CL']"
9058,"[190081, 223349, 314666, 350768, 394697, 407466, 465110, 466214, 505835, 530536, 534349, 546857, 613237, 622081, 680773, 748021, 776250, 777643, 837578, 839453, 849882, 868295, 895218, 897633, 920333, 986985, 987792, 1017280, 1040213, 1043904, 1053405, 1061789, 1062346, 1080578, 1087105, 1089932, 1113308, 1160530, 1160764, 1160776]",40, 4136,2018-05-01,<35,0.4166666666666667,40,<35,['RECHARGE LAVAGE TW - D']
9063,"[150201, 326027, 447562, 448585, 487498, 552823, 717630, 760007, 865871, 868830, 875163, 908701]",12, 4921 2968,2018-05-01,<35,0.4166666666666667,12,<35,"['SERVIET.FALBALA', 'TW 10 LINGUETTE']"
9064,"[448585, 865871, 868830]",3, 4921 2968 5951,2018-05-01,<35,0.4166666666666667,3,<35,"['FUZE TEA PECHE 40CL', 'SERVIET.FALBALA', 'TW 10 LINGUETTE']"
9065,"[178315, 326027, 839184, 897897, 998432, 1098635]",6, 4921 4920,2018-05-01,<35,0.4166666666666667,6,<35,"['SERVIET.FALBALA', 'SERVIET.OBELIX']"
9066,"[326027, 839184, 1098635]",3, 4921 4920 4919,2018-05-01,<35,0.4166666666666667,3,<35,"['SERVIET.ASTERIX', 'SERVIET.FALBALA', 'SERVIET.OBELIX']"
9070,"[119110, 167077, 239392, 281274, 289284, 313130, 376107, 406180, 411476, 416984, 435684, 436386, 440578, 442250, 445207, 447204, 465013, 482649, 483791, 502470, 508397, 517918, 524117, 534349, 537872, 541689, 546857, 562740, 581752, 582622, 582842, 588412, 593782, 594776, 611043, 616081, 625483, 711341, 734691, 743028, 747498, 761625, 769023, 777643, 777759, 783906, 849882, 868295, 870293, 871654, 886524, 890141, 893116, 912374, 935849, 970591, 978400, 980469, 990538, 998193, 998589, 1009010, 1009112, 1014979, 1029446, 1030391, 1031740, 1032078, 1033542, 1035774, 1037406, 1049313, 1050999, 1053405, 1054188, 1055101, 1066192, 1074445, 1089824, 1107968]",80, 2972,2018-05-01,<35,0.4166666666666667,80,<35,['TXW LAVE GLACE']
9071,"[376107, 416984, 445207, 502470, 593782, 868295, 870293, 871654, 978400]",9, 2972 4112,2018-05-01,<35,0.4166666666666667,9,<35,"['LAVAGE CLU', 'TXW LAVE GLACE']"
9073,"[326027, 839184, 908424, 999397, 1098635]",5, 4921 4919,2018-05-01,<35,0.4166666666666667,5,<35,"['SERVIET.ASTERIX', 'SERVIET.FALBALA']"
9080,"[156490, 285732, 319870, 331165, 331420, 334919, 393980, 445207, 448779, 462727, 464558, 509138, 519581, 532007, 537066, 537653, 537872, 548830, 559419, 564995, 575645, 606446, 611366, 614173, 616098, 622616, 666223, 755674, 892959, 893116, 939408, 942645, 953681, 956265, 956580, 958258, 961949, 965658, 970153, 1007307, 1013535, 1035595, 1055101, 1060604, 1087105, 1160772]",46, 2944,2018-05-01,<35,0.4166666666666667,46,<35,['TW  LAVE GLACE DEMOUSTIQUEUR 4L']
9081,"[156490, 445207, 448779, 462727, 532007, 614173, 956580, 961949, 970153, 1060604]",10, 2944 4112,2018-05-01,<35,0.4166666666666667,10,<35,"['LAVAGE CLU', 'TW  LAVE GLACE DEMOUSTIQUEUR 4L']"
9086,"[193219, 278827, 388222]",3, 3,2018-05-01,50-65,0.4166666666666667,3,50-65,[]
9087,"[448585, 544498, 868830]",3, 2968 5951 4126,2018-05-01,<35,0.4166666666666667,3,<35,"['FUZE TEA PECHE 40CL', 'RECHARGE LAVAGE', 'TW 10 LINGUETTE']"
9088,"[373230, 448585, 478898, 495463, 502013, 507869, 544498, 557636, 560139, 576239, 579607, 584471, 586050, 614754, 620532, 624471, 741582, 838066, 865871, 868830, 917490, 927249, 992699, 997085, 1037084, 1038520, 1054709]",27, 2968 5951,2018-05-01,<35,0.4166666666666667,27,<35,"['FUZE TEA PECHE 40CL', 'TW 10 LINGUETTE']"
9091,"[323850, 439351, 1103752]",3, 3316,2018-05-01,50-65,0.4166666666666667,3,50-65,['SDW JAM  FROM C']
9100,"[798831, 842941, 946901]",3, 3959,2018-05-01,50-65,0.4166666666666667,3,50-65,['POMME GOLDEN X2']
9101,"[522140, 526400, 798831]",3, 3961,2018-05-01,50-65,0.4166666666666667,3,50-65,['POMME ROUGE X2 280G V&D']
9106,"[267030, 512483, 1150092]",3, 4084,2018-05-01,50-65,0.4166666666666667,3,50-65,['QUARTZ 9000 NFC 5W30 1L']
9107,"[416219, 442800, 798831]",3, 4222,2018-05-01,50-65,0.4166666666666667,3,50-65,['JUST UN DELICE AU JAMBON']
9117,"[526985, 584447, 963615]",3, 955,2018-05-01,50-65,0.4166666666666667,3,50-65,['BD MASCOTTE CHOCOLAT']
9122,"[309153, 575459, 881754]",3, 1848,2018-05-01,50-65,0.4166666666666667,3,50-65,['CR COOKIE DOUBLE CHOCOLAT 103 GR']
9126,"[263990, 409229, 715341]",3, 2220,2018-05-01,50-65,0.4166666666666667,3,50-65,['MIKADO LAIT 75G']
9131,"[303546, 535929, 948279]",3, 2546,2018-05-01,50-65,0.4166666666666667,3,50-65,['CHAMALLOWS CHOC']
9135,"[116969, 540247, 979457]",3, 2820,2018-05-01,50-65,0.4166666666666667,3,50-65,['COCOTTES CHOCOL']
9141,"[111737, 288842, 314647, 373743, 389555, 399356, 403445, 441628, 448756, 459933, 485289, 485938, 489847, 500078, 518080, 523288, 528601, 529629, 530862, 552282, 576237, 580438, 600064, 602580, 612824, 615164, 620486, 624519, 647185, 676950, 716325, 739860, 763495, 865454, 894175, 903640, 950519, 958258, 958810, 972883, 980527, 980992, 1006747, 1007158, 1009010, 1015043, 1021438, 1036233, 1038417, 1046001, 1061548, 1061637, 1062047, 1062858, 1077913, 1080540, 1102873, 1103098, 1105240, 1110423, 1112194, 1158009]",62, 163,2018-05-01,<35,0.4166666666666667,62,<35,[]
9142,"[314647, 552282, 739860, 1062047]",4, 163 5951,2018-05-01,<35,0.4166666666666667,4,<35,['FUZE TEA PECHE 40CL']
9144,"[115588, 149534, 286476, 298742, 307536, 318414, 323281, 326027, 329682, 339456, 354401, 384139, 405527, 419062, 427182, 437142, 453384, 456412, 463550, 466568, 468749, 469533, 472669, 473266, 502013, 510350, 510764, 516496, 519068, 520357, 523586, 528960, 534916, 535249, 537872, 538586, 546628, 546857, 551098, 554157, 556689, 556852, 566035, 576241, 576975, 580132, 580138, 580153, 581752, 584282, 586050, 587093, 588849, 589753, 591620, 595172, 599235, 600624, 607470, 609128, 609205, 614862, 619942, 620532, 620877, 621172, 623842, 626409, 666223, 668054, 681537, 691435, 705749, 716325, 734911, 738717, 739860, 755674, 758123, 773805, 776030, 777643, 794786, 839184, 840601, 845601, 863426, 870976, 871314, 872222, 872909, 872971, 877485, 880099, 892652, 892959, 893132, 895218, 895588, 908424, 917490, 922209, 932583, 935949, 937009, 940391, 945568, 951885, 954912, 955263, 956265, 963626, 967786, 969405, 970153, 970562, 972627, 972883, 973285, 974389, 978356, 978400, 984263, 999397, 1006565, 1007999, 1011522, 1013224, 1013296, 1013452, 1014622, 1018505, 1020428, 1030348, 1037084, 1042614, 1059708, 1063532, 1064956, 1065635, 1068376, 1068865, 1071450, 1075949, 1093189, 1098635]",146, 4919,2018-05-01,<35,0.4166666666666667,146,<35,['SERVIET.ASTERIX']
9147,"[307536, 463550, 466568, 472669, 502013, 546628, 551098, 556689, 580138, 586050, 620532, 739860, 773805, 776030, 917490, 937009, 945568, 967786, 970562, 978356, 978400, 1013224, 1037084]",23, 4919 5951,2018-05-01,<35,0.4166666666666667,23,<35,"['FUZE TEA PECHE 40CL', 'SERVIET.ASTERIX']"
9149,"[298742, 307536, 589753, 600624, 620532, 666223, 872222, 893132, 969405, 1071450]",10, 4919 4125,2018-05-01,<35,0.4166666666666667,10,<35,"['RECHARGE LAVAGE TW - A', 'SERVIET.ASTERIX']"
9150,"[716325, 739860, 972883]",3, 4919 163,2018-05-01,<35,0.4166666666666667,3,<35,['SERVIET.ASTERIX']
9151,"[106442, 154953, 161861, 235596, 302709, 307809, 313130, 313330, 314647, 315434, 326027, 349131, 357845, 358765, 360867, 363147, 365900, 376648, 379016, 380934, 384643, 386890, 387459, 412311, 420524, 423459, 428793, 429748, 435345, 444738, 454311, 462727, 468192, 474850, 478470, 482313, 484481, 485149, 488139, 488942, 491536, 492057, 492348, 496891, 497711, 507869, 515499, 523571, 526049, 549049, 557636, 558887, 560724, 562620, 567363, 575740, 579607, 581051, 587703, 590647, 595454, 596228, 601993, 607393, 616425, 618413, 624419, 624471, 624686, 647845, 680773, 716646, 733134, 738293, 743189, 759058, 762951, 773805, 779732, 830180, 832718, 864534, 867567, 868054, 873363, 880102, 882356, 885377, 886524, 890800, 896790, 897897, 899645, 899949, 901985, 906224, 914801, 917787, 927249, 930608, 935849, 950786, 979743, 980703, 982164, 985590, 988859, 992661, 994453, 1005287, 1005325, 1005776, 1005793, 1006322, 1006565, 1008015, 1014627, 1016121, 1016299, 1020488, 1035622, 1048849, 1053853, 1054525, 1061056, 1061805, 1061979, 1064810, 1065303, 1068923, 1074445, 1085236, 1085254, 1087105, 1098635]",135, 4142,2018-05-01,<35,0.4166666666666667,135,<35,['SERVIET.IDEFIX']
9152,"[154953, 326027, 365900, 423459, 428793, 462727, 478470, 484481, 491536, 558887, 560724, 779732, 832718, 882356, 890800, 896790, 899949, 914801, 927249, 994453]",20, 4142 4112,2018-05-01,<35,0.4166666666666667,20,<35,"['LAVAGE CLU', 'SERVIET.IDEFIX']"
9154,"[106442, 154953, 161861, 313330, 314647, 376648, 429748, 478470, 507869, 557636, 579607, 587703, 596228, 624471, 773805, 864534, 868054, 899949, 927249, 950786, 1005776, 1048849]",22, 4142 5951,2018-05-01,<35,0.4166666666666667,22,<35,"['FUZE TEA PECHE 40CL', 'SERVIET.IDEFIX']"
9155,"[154953, 478470, 899949, 927249]",4, 4142 5951 4112,2018-05-01,<35,0.4166666666666667,4,<35,"['FUZE TEA PECHE 40CL', 'LAVAGE CLU', 'SERVIET.IDEFIX']"
9156,"[302709, 360867, 428793, 462727, 482313, 618413, 864534, 880102, 901985, 1035622, 1087105]",11, 4142 4125,2018-05-01,<35,0.4166666666666667,11,<35,"['RECHARGE LAVAGE TW - A', 'SERVIET.IDEFIX']"
9158,"[120055, 135333, 150201, 208343, 318414, 323281, 325622, 326027, 349131, 357845, 373230, 374181, 386890, 404236, 407466, 408056, 416984, 429671, 433772, 446533, 447143, 447562, 448585, 459933, 464558, 465110, 472363, 474104, 478898, 482037, 487498, 491744, 492057, 495463, 502013, 504536, 507869, 519009, 521874, 523687, 525897, 539984, 540458, 543642, 544498, 547968, 548265, 549954, 552823, 554173, 557636, 558887, 559252, 559504, 560139, 560380, 561148, 561280, 562740, 564995, 567455, 568735, 572954, 574389, 576239, 579607, 580153, 582736, 583553, 584471, 585548, 586050, 594749, 599670, 600263, 601211, 614754, 616827, 620532, 622431, 624471, 705048, 717630, 741582, 747498, 760007, 838066, 865658, 865871, 868295, 868830, 869433, 870976, 871314, 872971, 875163, 875744, 880594, 892380, 893132, 895954, 896406, 906224, 908701, 911665, 917490, 918078, 927249, 939545, 949598, 959996, 961153, 963585, 967304, 969099, 992699, 997085, 999415, 1006731, 1037084, 1038520, 1041221, 1045083, 1054525, 1054709, 1057887, 1058945, 1059708, 1059954, 1060608, 1060752, 1061200, 1065031, 1066859, 1074445]",135, 2968,2018-05-01,<35,0.4166666666666667,135,<35,['TW 10 LINGUETTE']
9159,"[326027, 404236, 416984, 446533, 465110, 478898, 548265, 558887, 561280, 584471, 594749, 601211, 838066, 868295, 869433, 870976, 927249, 1057887]",18, 2968 4112,2018-05-01,<35,0.4166666666666667,18,<35,"['LAVAGE CLU', 'TW 10 LINGUETTE']"
9160,"[386890, 416984, 448585, 464558, 465110, 544498, 547968, 868830, 871314, 896406, 963585, 1059954, 1074445]",13, 2968 4126,2018-05-01,<35,0.4166666666666667,13,<35,"['RECHARGE LAVAGE', 'TW 10 LINGUETTE']"
9161,"[132253, 199094, 307536, 468848, 488638, 502970, 555013, 567223, 584471, 591897, 620532, 711515, 864534, 897112]",14, 4125 5951,2018-05-01,<35,0.4166666666666667,14,<35,"['FUZE TEA PECHE 40CL', 'RECHARGE LAVAGE TW - A']"
9162,"[132253, 482313, 515602, 563169, 618634, 666223, 873625, 897112, 1003499, 1050419, 1092681, 1162398]",12, 4125 4126,2018-05-01,<35,0.4166666666666667,12,<35,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - A']"
9163,"[132253, 281256, 339428, 393650, 418229, 428793, 462727, 488638, 497191, 515602, 546750, 570060, 584471, 591897, 793296, 884390, 888898, 905659]",18, 4125 4112,2018-05-01,<35,0.4166666666666667,18,<35,"['LAVAGE CLU', 'RECHARGE LAVAGE TW - A']"
9164,"[132253, 144027, 199094, 241671, 281256, 298742, 302709, 305516, 307536, 315521, 339428, 346858, 352623, 354817, 355838, 360867, 378081, 385630, 393650, 393980, 413960, 418229, 428793, 436373, 445720, 447143, 451279, 455505, 456059, 462727, 463969, 468848, 471672, 476702, 482313, 488638, 491261, 495371, 497191, 498613, 502970, 504614, 506382, 507920, 508101, 515602, 519137, 522400, 522740, 529566, 535243, 546750, 550372, 552042, 555013, 558424, 558639, 558641, 558646, 562698, 563169, 567223, 570060, 570446, 573231, 576954, 583156, 584471, 589753, 590630, 591897, 592647, 595959, 599293, 599670, 599919, 600263, 600624, 607223, 608228, 609743, 618413, 618634, 620532, 622616, 659088, 666223, 681566, 686919, 687176, 704816, 711515, 716095, 717186, 717630, 733873, 738412, 741484, 751333, 755417, 758598, 761277, 764000, 772616, 776789, 793296, 830520, 849518, 860385, 864534, 865294, 866215, 872222, 873625, 880102, 880292, 884390, 885924, 888898, 893132, 893758, 896292, 897112, 901342, 901985, 905659, 913252, 919841, 921456, 921459, 937394, 951636, 964485, 964636, 964711, 965172, 969405, 996790, 997137, 1003499, 1004943, 1008663, 1014576, 1026569, 1031560, 1035622, 1036553, 1043083, 1050419, 1057823, 1061200, 1066859, 1071450, 1076700, 1077899, 1084846, 1085158, 1087105, 1090057, 1092681, 1100334, 1101551, 1104105, 1106081, 1108114, 1111362, 1120037, 1121072, 1150209, 1162398]",170, 4125,2018-05-01,<35,0.4166666666666667,170,<35,['RECHARGE LAVAGE TW - A']
9165,"[439351, 605763, 957065]",3, 5344,2018-05-01,50-65,0.4166666666666667,3,50-65,['CHOUPETTE 28G L']
9172,"[191561, 551228, 674326]",3, 6069,2018-05-01,50-65,0.4166666666666667,3,50-65,[]
9176,"[163620, 471775, 825189]",3, 6320,2018-05-01,50-65,0.4166666666666667,3,50-65,['MILKA CHOCO PAUSE 260G']
9180,"[132253, 135600, 138118, 144120, 154953, 156490, 164330, 275156, 281256, 284219, 286476, 299373, 313935, 314666, 318075, 326027, 339428, 344587, 365900, 373268, 375851, 376107, 378542, 378893, 393650, 394990, 396655, 399261, 402629, 404236, 408382, 416396, 416524, 416984, 418229, 423459, 428793, 428978, 430778, 439314, 445207, 446533, 448779, 452878, 453384, 460889, 462727, 463380, 464473, 465110, 466214, 466568, 467949, 468749, 475170, 477279, 478470, 478898, 481450, 484481, 488638, 491536, 496119, 497191, 502470, 507358, 509394, 509547, 510381, 510627, 511653, 515047, 515602, 519068, 519261, 519383, 523242, 523515, 523822, 530862, 532007, 533587, 533789, 535249, 539446, 540268, 542513, 544399, 544959, 546628, 546750, 548265, 550509, 558887, 560724, 560803, 561280, 565584, 566081, 570060, 570323, 573126, 574336, 578715, 584471, 591620, 591897, 593782, 594749, 598052, 598679, 601211, 603339, 614173, 614862, 620920, 622812, 622927, 624470, 626122, 626395, 755092, 757740, 760572, 778587, 779732, 793296, 795122, 795567, 832718, 838066, 839968, 863109, 868295, 869433, 870293, 870420, 870976, 871654, 872412, 872734, 872953, 873177, 877227, 882356, 884390, 886366, 888898, 890800, 894647, 895072, 895218, 896790, 897633, 899949, 902293, 905659, 906246, 907235, 911071, 914801, 917913, 923468, 924363, 926125, 927249, 939722, 946107, 948247, 953213, 954028, 956580, 961949, 963737, 970153, 970173, 972627, 974102, 975588, 978400, 984812, 986878, 988301, 989343, 994453, 996278, 1000125, 1015022, 1018505, 1021428, 1028470, 1029318, 1029676, 1035275, 1046200, 1048027, 1054887, 1057667, 1057887, 1060604, 1061317, 1063883, 1111461, 1114825, 1135807, 1158216]",206, 4112,2018-05-01,<35,0.4166666666666667,206,<35,['LAVAGE CLU']
9181,"[111838, 132253, 155391, 157172, 282269, 286321, 291499, 298513, 332748, 333183, 334919, 355809, 363387, 384386, 386890, 398225, 399971, 406870, 409846, 416984, 417564, 423548, 433003, 435125, 438276, 440578, 443552, 444143, 448585, 451756, 464558, 465110, 467246, 468749, 474073, 482313, 482827, 483402, 483804, 485149, 489485, 498969, 501317, 502470, 504317, 505835, 512934, 514546, 515602, 525365, 526049, 533449, 537066, 537872, 539130, 542513, 544498, 545877, 547553, 547968, 548438, 549049, 552282, 555981, 561724, 563169, 563916, 564430, 564954, 568465, 574988, 578715, 579772, 588694, 589121, 592545, 594776, 596619, 599235, 600407, 602293, 602814, 606879, 607833, 609205, 609497, 611043, 614173, 615774, 618634, 621006, 622143, 626395, 666223, 699324, 703617, 704043, 714679, 719194, 736102, 740709, 750309, 757147, 761625, 762727, 777643, 779798, 794869, 827072, 832718, 834283, 839968, 846545, 868830, 869611, 871314, 872827, 872909, 873625, 873976, 876659, 878855, 896406, 897112, 898413, 903506, 903763, 904633, 918099, 920662, 922418, 930557, 940854, 944856, 948247, 953385, 955263, 957143, 957813, 963585, 970021, 973285, 985590, 987792, 988803, 990856, 1003499, 1005776, 1008507, 1009112, 1027715, 1029446, 1030458, 1031480, 1035023, 1035275, 1035774, 1041657, 1041708, 1042966, 1048600, 1050419, 1054887, 1055101, 1057667, 1058036, 1059954, 1061789, 1064451, 1069829, 1074445, 1079393, 1083206, 1084492, 1089824, 1091025, 1091834, 1092681, 1094910, 1097181, 1097933, 1100632, 1104744, 1108350, 1109138, 1109301, 1110497, 1138775, 1159082, 1160216, 1162320, 1162398]",192, 4126,2018-05-01,<35,0.4166666666666667,192,<35,['RECHARGE LAVAGE']
9182,"[132253, 416984, 465110, 468749, 502470, 515602, 542513, 578715, 614173, 626395, 832718, 839968, 948247, 1035275, 1054887, 1057667]",16, 4126 4112,2018-05-01,<35,0.4166666666666667,16,<35,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
9183,"[106442, 116485, 132253, 154953, 156490, 161861, 178315, 197624, 199094, 275156, 280766, 307536, 313330, 314647, 314666, 315508, 353694, 356945, 358032, 366052, 366974, 373230, 376648, 381069, 390693, 393314, 398236, 404535, 405252, 408811, 409846, 420529, 429748, 431767, 433003, 434197, 435684, 445370, 448585, 449942, 463550, 466568, 468848, 469453, 472669, 474006, 474401, 475078, 475170, 476164, 477097, 477520, 478470, 478898, 482054, 483550, 488638, 489485, 495463, 495748, 496799, 499476, 502013, 502470, 502970, 507869, 508397, 509394, 510627, 512886, 514913, 516269, 517856, 519261, 523515, 523822, 528848, 532007, 533587, 534904, 539446, 539741, 540798, 544077, 544399, 544498, 546628, 546634, 548976, 551098, 552282, 552813, 555013, 556676, 556689, 557636, 560139, 565584, 566211, 567223, 567447, 569032, 573126, 576239, 579132, 579165, 579607, 580138, 580695, 584471, 584815, 586050, 587703, 589121, 590913, 591897, 595148, 596228, 598679, 600135, 602649, 614754, 615774, 616561, 618866, 620532, 624471, 624879, 625131, 711515, 737667, 739860, 741582, 742338, 743895, 750392, 755143, 757850, 765033, 767252, 773805, 776030, 794869, 830062, 838066, 839968, 845932, 846545, 864534, 865871, 868000, 868054, 868830, 869213, 870293, 870420, 871508, 873394, 878894, 879335, 881614, 886876, 889070, 889283, 892082, 894344, 897112, 897141, 899949, 900685, 902855, 903051, 908659, 911071, 917490, 917601, 920128, 926956, 927249, 930991, 932981, 933161, 937009, 939837, 945568, 950786, 953213, 956580, 958316, 962373, 967786, 970021, 970562, 971790, 973759, 975791, 977943, 978356, 978400, 979782, 990538, 992699, 994004, 995076, 995709, 996278, 996421, 997085, 998432, 999660, 1005523, 1005776, 1010419, 1013224, 1015669, 1016068, 1027715, 1028470, 1029318, 1034683, 1035023, 1037084, 1038520, 1041531, 1045781, 1046200, 1046322, 1046906, 1047109, 1048849, 1054709, 1057667, 1062047, 1064451, 1067295, 1070069]",236, 5951,2018-05-01,<35,0.4166666666666667,236,<35,['FUZE TEA PECHE 40CL']
9184,"[132253, 154953, 156490, 275156, 314666, 466568, 475170, 478470, 478898, 488638, 502470, 509394, 510627, 519261, 523515, 523822, 532007, 533587, 539446, 544399, 546628, 565584, 573126, 584471, 591897, 598679, 838066, 839968, 870293, 870420, 899949, 911071, 927249, 953213, 956580, 978400, 996278, 1028470, 1029318, 1046200, 1057667]",41, 5951 4112,2018-05-01,<35,0.4166666666666667,41,<35,"['FUZE TEA PECHE 40CL', 'LAVAGE CLU']"
9185,"[132253, 409846, 433003, 448585, 489485, 502470, 544498, 552282, 589121, 615774, 794869, 839968, 846545, 868830, 897112, 970021, 1005776, 1027715, 1035023, 1057667, 1064451]",21, 5951 4126,2018-05-01,<35,0.4166666666666667,21,<35,"['FUZE TEA PECHE 40CL', 'RECHARGE LAVAGE']"
9189,"[113487, 221708, 348255, 464787, 963615]",5, 1076,2018-05-01,50-65,0.4166666666666667,5,50-65,[]
9191,"[134419, 170884, 201127, 205654, 283428, 316971, 321098, 364658, 387830, 428651, 449024, 510669, 515264, 567649, 567971, 587870, 598957, 748294, 751399, 803600, 860435, 893939, 910897, 916607, 973676, 1000572, 1010844, 1054237, 1090818, 1096439, 1101825]",31, 3509,2018-05-01,35-49,0.4166666666666667,31,35-49,['CRISTALINE 50CL']
9192,"[428651, 510669, 751399]",3, 3509 5951,2018-05-01,35-49,0.4166666666666667,3,35-49,"['CRISTALINE 50CL', 'FUZE TEA PECHE 40CL']"
9193,"[567649, 803600, 1000572]",3, 3509 4126,2018-05-01,35-49,0.4166666666666667,3,35-49,"['CRISTALINE 50CL', 'RECHARGE LAVAGE']"
9201,"[130800, 171795, 219957, 256993, 314138, 316368, 352980, 353647, 411041, 485986, 486524, 513037, 536854, 544206, 556559, 741170, 741223, 769123, 804328, 812459, 869612, 898275, 936248, 981085, 1030310, 1044348, 1046665]",27, 4131,2018-05-01,35-49,0.4166666666666667,27,35-49,['LAVAGE 2 PLEIN TARIF']
9203,"[352980, 411041, 536854, 1030310, 1046665]",5, 4131 4126,2018-05-01,35-49,0.4166666666666667,5,35-49,"['LAVAGE 2 PLEIN TARIF', 'RECHARGE LAVAGE']"
9204,"[486524, 536854, 1044348]",3, 4131 2968,2018-05-01,35-49,0.4166666666666667,3,35-49,"['LAVAGE 2 PLEIN TARIF', 'TW 10 LINGUETTE']"
9207,"[209794, 274391, 288540, 303396, 374454, 376109, 381313, 393334, 403759, 432995, 449743, 460756, 469896, 519885, 523772, 540337, 571501, 592464, 622586, 623261, 645318, 721738, 726988, 758819, 786534, 837831, 865067, 889793, 1031280, 1039081]",30, 2362,2018-05-01,35-49,0.4166666666666667,30,35-49,['EVIAN FREERIDE 75 CL']
