,CUST_ID,SEX,AGE,DEPARTEMENT
764,135348,M,50-65,06
765,135414,M,35-49,33
766,135429,M,35-49,59
767,135514,M,35-49,78
768,135531,M,50-65,78
769,135537,F,50-65,59
770,135553,M,35-49,59
771,135736,M,35-49,59
772,135889,M,50-65,59
773,136045,M,35-49,78
774,136064,M,35-49,62
775,136067,M,50-65,78
776,136254,M,35-49,59
777,136291,M,50-65,79
778,136375,M,35-49,78
779,136380,M,>65,59
780,136453,F,50-65,78
781,136486,M,50-65,33
782,136593,M,35-49,33
783,136649,M,50-65,78
784,136688,M,35-49,78
785,136805,M,50-65,59
786,136832,M,50-65,59
787,136996,M,35-49,59
788,137060,M,35-49,58
789,137090,M,35-49,59
790,137163,M,50-65,59
791,137165,M,50-65,33
792,137233,M,50-65,59
793,137251,M,35-49,78
794,137270,M,35-49,78
795,137310,M,35-49,33
796,137356,M,50-65,78
797,137379,M,35-49,59
798,137464,M,35-49,78
799,137504,M,35-49,78
800,137581,M,50-65,78
801,137637,F,35-49,51
802,137677,M,50-65,62
803,137685,M,50-65,38
804,137806,M,35-49,62
805,137810,M,50-65,78
806,137870,M,35-49,33
807,137871,M,35-49,59
808,137910,M,35-49,78
809,137955,M,35-49,78
810,137982,M,50-65,78
811,138008,M,35-49,59
812,138058,M,50-65,62
813,138118,M,<35,39
814,138134,M,50-65,59
815,138169,M,50-65,58
816,138170,M,50-65,59
817,138252,F,35-49,78
818,138255,M,35-49,33
819,138287,M,35-49,59
820,138296,M,50-65,59
821,138325,M,50-65,51
822,138395,M,35-49,33
823,138451,M,35-49,06
824,138455,F,50-65,78
825,138510,M,>65,06
826,138520,M,50-65,62
827,138543,M,>65,78
828,138682,M,50-65,62
829,138701,M,35-49,62
830,138707,M,50-65,78
831,138754,M,50-65,59
832,138794,M,50-65,33
833,138810,M,50-65,06
834,138874,F,50-65,62
835,138886,M,35-49,59
836,138923,M,50-65,59
837,138928,M,50-65,59
838,139002,M,35-49,33
839,139038,M,50-65,59
840,139113,M,50-65,62
841,139288,M,50-65,78
842,139363,M,35-49,38
843,139416,M,50-65,59
844,139544,M,50-65,78
845,139568,M,50-65,78
846,139598,M,35-49,59
847,139833,M,50-65,59
848,139918,F,35-49,59
849,139931,F,35-49,78
850,139963,M,35-49,78
851,139966,M,35-49,33
852,140050,F,50-65,59
853,140052,M,35-49,62
854,140062,M,35-49,62
855,140093,M,50-65,59
856,140121,M,50-65,51
857,140167,M,>65,80
858,140168,M,35-49,59
859,140183,M,50-65,33
860,140231,M,35-49,33
861,140232,M,35-49,33
862,140234,M,50-65,78
863,140261,F,50-65,06
864,140287,F,35-49,06
865,140387,M,50-65,38
866,140392,M,50-65,79
867,140423,F,50-65,78
868,140439,M,50-65,78
869,140465,M,50-65,78
870,140480,M,35-49,62
871,140555,M,35-49,38
872,140558,M,35-49,51
873,140566,M,50-65,38
874,140578,M,35-49,59
875,140591,M,50-65,59
876,140784,M,50-65,78
877,140809,M,35-49,78
878,140850,M,35-49,59
879,140911,M,35-49,78
880,140919,M,50-65,33
881,140965,M,35-49,59
882,141100,M,50-65,78
883,141126,M,35-49,59
884,141177,M,35-49,33
885,141181,M,35-49,59
886,141196,M,50-65,78
887,141200,F,35-49,62
888,141207,M,50-65,78
889,141220,M,50-65,78
890,141311,M,50-65,78
891,141312,M,>65,62
892,141332,M,50-65,78
893,141357,M,50-65,33
894,141377,M,50-65,06
895,141519,F,50-65,78
896,141592,M,35-49,59
897,141601,M,35-49,38
898,141636,M,50-65,62
899,141642,M,50-65,80
900,141648,M,35-49,78
901,141664,M,35-49,33
902,141674,F,35-49,62
903,141681,M,50-65,78
904,141778,M,35-49,62
905,141815,M,50-65,59
906,141837,F,50-65,59
907,141845,M,35-49,38
908,141866,M,50-65,78
909,141887,M,50-65,78
910,141964,M,50-65,62
911,142018,M,>65,75
912,142056,M,35-49,70
913,142062,M,50-65,78
914,142122,M,35-49,78
915,142157,M,50-65,59
916,142309,M,50-65,06
917,142372,M,50-65,59
918,142373,M,35-49,78
919,142418,M,50-65,58
920,142659,M,50-65,78
921,142694,M,50-65,78
922,142784,F,35-49,51
923,142967,M,>65,62
924,142984,M,50-65,62
925,143054,M,50-65,78
926,143116,M,35-49,78
927,143182,M,50-65,59
928,143204,M,50-65,51
929,143234,M,50-65,59
930,143238,M,>65,78
931,143322,M,35-49,59
932,143378,M,35-49,78
933,143382,M,50-65,78
934,143397,M,35-49,62
935,143488,M,50-65,59
936,143551,F,50-65,78
937,143668,M,35-49,07
938,143725,M,35-49,58
939,143727,M,35-49,59
940,143739,F,>65,21
941,143826,M,50-65,59
942,143958,F,50-65,78
943,143988,M,35-49,59
944,144009,M,50-65,33
945,144027,M,<35,33
946,144032,M,50-65,33
947,144120,F,<35,59
948,144164,M,35-49,59
949,144171,M,35-49,59
950,144205,M,35-49,38
951,144206,M,50-65,59
952,144221,M,35-49,62
953,144223,F,35-49,62
954,144250,M,35-49,58
955,144256,M,35-49,59
956,144417,M,35-49,78
957,144418,M,50-65,62
958,144465,M,50-65,78
959,144512,M,50-65,62
960,144573,F,50-65,59
961,144626,M,35-49,58
962,144681,M,50-65,78
963,144811,M,35-49,33
964,144834,M,50-65,59
965,144896,M,35-49,59
966,145000,M,50-65,33
967,145017,M,35-49,62
968,145132,F,35-49,59
969,145147,M,35-49,62
970,145163,F,50-65,78
971,145209,M,>65,78
972,145215,M,35-49,38
973,145230,M,35-49,58
974,145257,M,50-65,38
975,145395,M,35-49,59
976,145422,M,50-65,78
977,145467,M,35-49,62
978,145478,M,50-65,38
979,145550,M,35-49,62
980,145566,M,50-65,51
981,145592,M,35-49,38
982,145614,M,35-49,38
983,145747,M,50-65,38
984,145772,M,50-65,33
985,145804,M,35-49,80
986,145823,M,50-65,59
987,145827,M,35-49,58
988,145875,M,35-49,59
989,145921,F,35-49,78
990,145928,M,35-49,40
991,145974,M,35-49,59
992,146032,M,50-65,38
993,146110,M,35-49,62
994,146149,F,>65,59
995,146175,M,35-49,79
996,146201,M,35-49,51
997,146208,M,35-49,62
998,146263,M,50-65,33
999,146275,M,50-65,80
1000,146298,M,35-49,78
1001,146314,M,35-49,78
1002,146452,M,35-49,62
1003,146481,M,50-65,78
1004,146540,M,50-65,78
1005,146554,M,35-49,06
1006,146559,M,50-65,78
1007,146574,M,35-49,59
1008,146585,M,35-49,78
1009,146600,M,50-65,78
1010,146701,M,50-65,33
1011,146720,M,50-65,78
1012,146803,M,35-49,78
1013,146883,M,50-65,78
1014,147052,M,50-65,59
1015,147066,M,50-65,78
