,CUST_ID,SEX,AGE,DEPARTEMENT
920,141519,F,50-65,78
921,141601,M,35-49,38
922,141636,M,50-65,62
923,141642,M,50-65,80
924,141648,M,35-49,78
925,141664,M,35-49,33
926,141674,F,35-49,62
927,141681,M,50-65,78
928,141778,M,35-49,62
929,141815,M,50-65,59
930,141837,F,50-65,59
931,141845,M,35-49,38
932,141866,M,50-65,78
933,141887,M,50-65,78
934,141964,M,50-65,62
935,142018,M,>65,75
936,142056,M,35-49,70
937,142062,M,50-65,78
938,142122,M,35-49,78
939,142157,M,50-65,59
940,142309,M,50-65,06
941,142372,M,50-65,59
942,142373,M,35-49,78
943,142418,M,50-65,58
944,142659,M,50-65,78
945,142694,M,50-65,78
946,142784,F,35-49,51
947,142967,M,>65,62
948,142984,M,50-65,62
949,143054,M,50-65,78
950,143116,M,35-49,78
951,143182,M,50-65,59
952,143204,M,50-65,51
953,143234,M,50-65,59
954,143238,M,>65,78
955,143322,M,35-49,59
956,143378,M,35-49,78
957,143382,M,50-65,78
958,143397,M,35-49,62
959,143472,M,35-49,78
960,143488,M,50-65,59
961,143551,F,50-65,78
962,143668,M,35-49,07
963,143725,M,35-49,58
964,143727,M,35-49,59
965,143739,F,>65,21
966,143826,M,50-65,59
967,143958,F,50-65,78
968,143988,M,35-49,59
969,144009,M,50-65,33
970,144027,M,<35,33
971,144032,M,50-65,33
972,144120,F,<35,59
973,144164,M,35-49,59
974,144171,M,35-49,59
975,144205,M,35-49,38
976,144206,M,50-65,59
977,144221,M,35-49,62
978,144223,F,35-49,62
979,144250,M,35-49,58
980,144417,M,35-49,78
981,144418,M,50-65,62
982,144465,M,50-65,78
983,144512,M,50-65,62
984,144552,M,>65,78
985,144573,F,50-65,59
986,144626,M,35-49,58
987,144681,M,50-65,78
988,144811,M,35-49,33
989,144834,M,50-65,59
990,144896,M,35-49,59
991,145000,M,50-65,33
992,145017,M,35-49,62
993,145132,F,35-49,59
994,145147,M,35-49,62
995,145163,F,50-65,78
996,145209,M,>65,78
997,145215,M,35-49,38
998,145230,M,35-49,58
999,145257,M,50-65,38
1000,145395,M,35-49,59
1001,145422,M,50-65,78
1002,145467,M,35-49,62
1003,145478,M,50-65,38
1004,145550,M,35-49,62
1005,145566,M,50-65,51
1006,145592,M,35-49,38
1007,145614,M,35-49,38
1008,145747,M,50-65,38
1009,145772,M,50-65,33
1010,145804,M,35-49,80
1011,145823,M,50-65,59
1012,145827,M,35-49,58
1013,145875,M,35-49,59
1014,145921,F,35-49,78
1015,145928,M,35-49,40
1016,145974,M,35-49,59
1017,146032,M,50-65,38
1018,146069,M,<35,59
1019,146110,M,35-49,62
1020,146149,F,>65,59
1021,146175,M,35-49,79
1022,146201,M,35-49,51
1023,146208,M,35-49,62
1024,146263,M,50-65,33
1025,146275,M,50-65,80
1026,146298,M,35-49,78
1027,146314,M,35-49,78
1028,146452,M,35-49,62
1029,146481,M,50-65,78
1030,146540,M,50-65,78
1031,146554,M,35-49,06
1032,146559,M,50-65,78
1033,146574,M,35-49,59
1034,146585,M,35-49,78
1035,146600,M,50-65,78
1036,146701,M,50-65,33
1037,146720,M,50-65,78
1038,146803,M,35-49,78
1039,146883,M,50-65,78
1040,146995,M,>65,78
1041,147052,M,50-65,59
1042,147066,M,50-65,78
1043,147071,M,35-49,78
1044,147079,M,50-65,33
1045,147287,M,50-65,38
1046,147288,M,<35,59
1047,147333,M,50-65,59
1048,147391,M,50-65,38
1049,147410,M,50-65,59
1050,147422,F,35-49,78
1051,147432,M,50-65,62
1052,147480,M,35-49,33
1053,147495,F,50-65,78
1054,147503,M,35-49,07
1055,147513,M,50-65,33
1056,147563,M,35-49,78
1057,147589,M,35-49,59
1058,147599,M,35-49,38
1059,147670,F,35-49,33
1060,147715,M,<35,62
1061,147734,M,50-65,59
1062,147772,M,35-49,59
1063,147839,F,50-65,59
1064,147895,M,35-49,38
1065,147896,M,35-49,59
1066,147984,M,35-49,78
1067,148040,M,35-49,59
1068,148094,M,35-49,59
1069,148122,M,50-65,59
1070,148200,M,35-49,59
