,CUST_ID,SEX,AGE,DEPARTEMENT
988,189194,M,35-49,33
989,189203,F,50-65,78
990,189283,M,50-65,38
991,189419,M,50-65,33
992,189637,M,50-65,78
993,189769,M,50-65,38
994,189855,M,50-65,33
995,190168,M,50-65,78
996,190264,F,35-49,59
997,190629,M,>65,62
998,190868,M,35-49,78
999,191293,M,50-65,38
1000,191304,M,50-65,59
1001,191307,M,50-65,59
1002,191426,M,50-65,78
1003,191472,M,50-65,78
1004,191561,M,50-65,59
1005,191656,F,35-49,06
1006,191681,M,50-65,38
1007,191714,M,50-65,21
1008,191747,M,35-49,38
1009,191835,M,50-65,33
1010,191909,M,35-49,33
1011,191954,M,35-49,80
1012,191975,M,35-49,33
1013,192038,M,35-49,59
1014,192058,M,35-49,62
1015,192277,M,50-65,06
1016,192445,M,50-65,62
1017,192454,F,50-65,62
1018,192455,M,50-65,78
1019,192516,M,35-49,62
1020,192562,M,35-49,59
1021,192624,M,35-49,78
1022,192639,M,35-49,06
1023,192647,M,50-65,78
1024,192657,F,35-49,33
1025,192763,M,50-65,33
1026,193056,M,35-49,33
1027,193058,F,>65,33
1028,193191,M,50-65,38
1029,193219,F,50-65,21
1030,193223,M,50-65,06
1031,193227,M,50-65,78
1032,193278,M,50-65,62
1033,193333,M,35-49,51
1034,193469,M,50-65,78
1035,193575,M,50-65,59
1036,193677,M,35-49,51
1037,193696,M,50-65,59
1038,193796,M,50-65,33
1039,193807,M,50-65,78
1040,193871,M,35-49,78
1041,193922,M,50-65,78
1042,193943,M,>65,78
1043,194125,M,50-65,78
1044,194335,M,50-65,59
1045,194411,M,50-65,38
1046,194430,M,50-65,58
1047,194469,M,50-65,59
1048,194842,M,50-65,62
1049,195024,M,50-65,62
1050,195105,M,35-49,78
1051,195197,M,50-65,59
1052,195200,M,35-49,62
1053,195211,M,50-65,78
1054,195241,M,35-49,58
1055,195246,M,35-49,59
1056,195260,M,50-65,78
1057,195564,M,35-49,33
1058,195749,M,50-65,59
1059,195791,M,50-65,78
1060,195808,M,50-65,38
1061,195864,M,50-65,78
1062,196143,M,35-49,59
1063,196163,M,50-65,58
1064,196232,M,50-65,51
1065,196252,F,35-49,51
1066,196296,M,50-65,59
