,CUST_ID,SEX,AGE,DEPARTEMENT
839,209734,M,35-49,21
840,209794,M,35-49,59
841,209850,M,35-49,78
842,209988,M,35-49,38
843,210060,M,50-65,80
844,210355,M,35-49,59
845,210939,M,35-49,59
846,211111,M,35-49,78
847,211149,M,50-65,51
848,211152,F,>65,33
849,211249,F,50-65,62
850,211606,M,50-65,78
851,212031,M,35-49,62
852,212139,M,50-65,62
853,212581,M,50-65,59
854,212771,M,50-65,62
855,212932,M,35-49,78
856,213211,M,50-65,51
857,213412,M,50-65,59
858,213461,M,50-65,58
859,213511,M,50-65,78
860,213730,M,50-65,33
861,214039,M,50-65,78
862,214066,M,50-65,38
863,214182,M,35-49,33
864,214303,M,35-49,38
865,214446,M,35-49,51
866,214517,M,35-49,78
867,214828,M,35-49,33
868,214946,M,50-65,33
869,215168,M,50-65,59
870,215341,M,50-65,33
871,215374,M,50-65,38
872,215571,F,35-49,59
873,215614,M,50-65,78
874,215782,M,50-65,21
875,215849,M,50-65,38
876,215998,M,35-49,62
877,216241,M,>65,78
878,217076,M,50-65,79
879,217160,M,50-65,62
880,217726,M,50-65,78
881,217779,M,50-65,59
882,217797,M,50-65,78
883,218299,M,50-65,33
884,218551,F,50-65,33
885,218865,M,50-65,78
886,219147,M,>65,21
887,219957,M,35-49,38
888,219965,M,35-49,33
889,220023,M,50-65,21
890,220140,F,50-65,38
891,220201,F,50-65,78
892,220306,M,50-65,33
893,220364,M,35-49,62
894,220933,M,50-65,78
895,221606,F,50-65,33
896,221739,M,50-65,59
897,221900,M,50-65,38
898,222000,M,50-65,51
899,222204,M,50-65,38
900,222403,M,50-65,78
901,222416,M,35-49,62
902,222422,F,50-65,21
903,222650,M,50-65,78
904,222847,M,35-49,58
905,222969,F,50-65,33
906,223124,F,>65,62
907,223161,M,50-65,58
908,223220,M,35-49,59
909,223493,M,35-49,51
910,223641,M,50-65,33
911,223769,F,50-65,51
912,223831,M,50-65,62
913,224098,M,50-65,11
914,224365,M,50-65,78
915,224471,M,35-49,59
916,224478,M,50-65,58
917,224522,M,50-65,62
918,224646,M,50-65,51
919,225015,M,>65,78
920,225099,F,50-65,59
921,225166,M,50-65,78
922,225255,M,50-65,59
923,225811,M,50-65,06
924,225819,M,35-49,79
925,226007,M,50-65,62
926,226026,M,>65,21
927,226056,M,50-65,59
928,226086,M,50-65,59
929,226924,M,50-65,38
930,226985,M,50-65,38
931,227142,M,35-49,59
932,227151,M,35-49,06
933,227159,M,50-65,62
934,227234,M,50-65,78
935,227267,M,50-65,59
936,227391,F,>65,58
937,227452,M,>65,51
938,227535,F,50-65,21
939,227626,M,35-49,33
940,227628,M,50-65,38
941,227723,M,50-65,58
942,228477,M,50-65,78
943,228538,M,50-65,59
944,228673,F,>65,62
945,228704,M,50-65,51
946,228856,M,50-65,33
947,229076,M,35-49,62
948,229546,M,35-49,79
949,229711,M,50-65,33
950,230094,M,50-65,78
951,230124,M,50-65,33
952,230354,F,35-49,21
953,230440,M,35-49,78
954,230856,M,50-65,78
955,230980,M,35-49,06
956,231094,M,35-49,33
957,231223,F,50-65,78
958,231629,M,50-65,38
959,231687,M,50-65,38
960,231731,M,50-65,21
961,231807,M,50-65,06
962,231859,M,35-49,62
963,231893,M,50-65,38
964,232029,M,50-65,59
965,232159,M,35-49,38
966,232475,F,35-49,78
967,232528,F,<35,59
968,232553,M,35-49,33
969,232696,M,50-65,59
970,232716,F,35-49,59
971,232785,M,50-65,78
972,232805,M,50-65,62
973,233042,M,35-49,78
974,233072,M,50-65,33
975,233415,M,50-65,33
976,233592,M,50-65,78
977,234017,M,50-65,59
978,234140,M,50-65,58
979,234220,M,50-65,39
980,234320,M,50-65,78
981,234582,F,>65,21
982,234661,M,50-65,59
983,234800,M,50-65,78
984,234859,M,50-65,06
985,235297,M,50-65,59
986,235302,F,35-49,33
987,235462,M,35-49,59
988,235527,M,>65,58
989,235596,M,<35,33
990,235938,M,50-65,78
991,236154,M,50-65,78
992,236344,M,50-65,38
993,236355,F,50-65,59
994,236748,M,>65,62
995,236773,M,50-65,51
996,237038,M,>65,78
997,237181,M,50-65,58
998,237374,M,35-49,62
999,237582,M,35-49,33
1000,238099,F,35-49,78
1001,238281,M,50-65,62
1002,238407,F,35-49,51
1003,238481,M,35-49,38
1004,238557,M,35-49,78
1005,238581,M,50-65,51
1006,238743,M,35-49,62
1007,238828,M,35-49,78
1008,238857,M,50-65,79
1009,238881,M,50-65,51
