,CUST_ID,SEX,AGE,DEPARTEMENT
813,171204,M,50-65,14
814,171213,M,50-65,92
815,171222,M,50-65,62
816,171356,M,35-49,35
817,171374,F,>65,55
818,171664,M,50-65,59
819,171704,M,>65,89
820,171738,M,35-49,62
821,171778,M,35-49,77
822,171923,M,35-49,13
823,172208,M,35-49,38
824,172277,M,50-65,59
825,172406,M,>65,78
826,172444,M,50-65,01
827,172691,M,50-65,51
828,172749,M,35-49,35
829,172762,M,35-49,60
830,172783,M,35-49,93
831,173045,M,50-65,22
832,173302,M,35-49,49
833,173329,M,50-65,83
834,173492,F,35-49,54
835,173522,M,50-65,37
836,173602,M,50-65,28
837,173660,M,50-65,59
838,173792,F,50-65,67
839,173796,M,35-49,33
840,173840,M,35-49,84
841,173932,M,50-65,92
842,174103,M,35-49,47
843,174129,M,35-49,26
844,174246,M,50-65,77
845,174265,M,50-65,95
846,174658,M,35-49,13
847,174862,M,50-65,64
848,175105,M,35-49,57
849,175240,M,50-65,30
850,175264,M,50-65,13
851,175351,M,35-49,68
852,175468,M,>65,95
853,175561,M,35-49,86
854,175717,M,50-65,06
855,175772,M,50-65,01
856,175804,M,35-49,80
857,175869,M,35-49,78
858,175957,M,35-49,31
859,176006,M,35-49,41
860,176048,M,35-49,57
861,176214,M,50-65,76
862,176243,M,35-49,01
863,176246,M,35-49,94
864,176294,M,35-49,10
865,176313,M,50-65,57
866,176371,M,50-65,67
867,176455,M,35-49,17
868,176648,M,35-49,64
869,176689,M,35-49,50
870,176696,M,>65,68
871,176713,M,50-65,78
872,176738,M,50-65,16
873,176813,M,35-49,35
874,176836,M,50-65,70
875,176853,M,35-49,35
876,176862,M,35-49,59
877,176940,M,50-65,59
878,177508,M,50-65,51
879,177513,M,50-65,69
880,177780,M,50-65,33
881,177837,M,35-49,77
882,177901,M,50-65,83
883,177951,M,50-65,52
884,178271,M,50-65,42
885,178397,M,50-65,51
886,178609,M,50-65,08
887,178712,M,35-49,44
888,178784,M,50-65,63
889,178999,M,50-65,89
890,179122,F,50-65,38
891,179179,M,35-49,77
892,179192,M,50-65,84
893,179379,M,50-65,69
894,179380,M,50-65,13
895,179429,M,50-65,03
896,179629,M,50-65,95
897,179654,M,50-65,69
898,179843,M,50-65,61
899,179916,M,35-49,45
900,179922,M,50-65,67
901,179988,M,35-49,62
902,180193,M,50-65,56
903,180213,M,50-65,37
904,180234,M,35-49,42
905,180420,M,35-49,29
906,180510,M,50-65,58
907,180615,M,35-49,45
908,180618,M,50-65,37
909,180655,M,35-49,10
910,180717,M,35-49,16
911,180827,M,35-49,13
912,181007,M,35-49,74
913,181042,M,35-49,49
914,181258,M,50-65,91
915,181339,M,35-49,68
916,181359,M,50-65,56
917,181842,M,35-49,57
918,181978,M,50-65,73
919,182033,M,50-65,28
920,182229,M,50-65,40
921,182403,M,35-49,54
922,182507,M,35-49,38
923,182630,M,50-65,60
924,182650,M,35-49,57
925,182653,M,>65,17
926,182764,M,50-65,31
927,183030,M,50-65,35
928,183135,M,35-49,11
929,183167,M,50-65,91
930,183228,M,35-49,70
931,183375,M,50-65,69
932,183398,M,50-65,59
933,183556,M,50-65,94
934,183569,M,35-49,44
935,183605,M,35-49,10
936,183628,M,50-65,38
937,183963,M,50-65,91
938,184065,M,50-65,45
939,184103,M,50-65,13
940,184167,F,50-65,85
941,184207,M,50-65,74
942,184422,M,50-65,37
943,184490,M,50-65,45
944,184578,M,50-65,85
945,184650,M,50-65,60
946,184677,M,50-65,78
947,184721,M,50-65,68
948,184881,M,35-49,44
949,185095,M,50-65,28
950,185114,M,50-65,77
951,185192,M,50-65,35
952,185331,M,50-65,77
953,185380,M,35-49,28
954,185648,M,50-65,01
955,185655,M,35-49,95
956,185708,M,50-65,60
957,185716,M,50-65,33
