,CUST_ID,SEX,AGE,DEPARTEMENT
843,204181,M,50-65,80
844,204208,M,>65,78
845,204288,M,50-65,78
846,204383,M,50-65,78
847,204400,M,50-65,78
848,204431,M,50-65,59
849,204764,M,50-65,62
850,204765,M,50-65,62
851,204804,M,50-65,33
852,204827,M,35-49,33
853,204886,M,>65,78
854,204947,M,35-49,78
855,205320,M,35-49,21
856,205440,F,50-65,38
857,205515,M,>65,58
858,205654,M,35-49,78
859,205655,F,35-49,78
860,205668,M,35-49,78
861,205683,M,50-65,33
862,205800,M,50-65,38
863,205866,M,>65,78
864,206040,M,50-65,59
865,206093,M,35-49,59
866,206111,M,35-49,33
867,206416,M,50-65,38
868,206779,M,50-65,59
869,207233,M,50-65,51
870,207265,F,35-49,62
871,207287,M,50-65,78
872,207999,F,35-49,62
873,208423,M,50-65,78
874,208598,M,>65,21
875,208744,M,50-65,33
876,208883,M,50-65,21
877,209010,M,35-49,59
878,209033,M,35-49,59
879,209038,F,50-65,39
880,209276,M,50-65,38
881,209514,M,50-65,21
882,209608,M,50-65,59
883,209659,M,50-65,78
884,209677,M,50-65,78
885,209794,M,35-49,59
886,209988,M,35-49,38
887,210060,M,50-65,80
888,210261,M,50-65,78
889,210355,M,35-49,59
890,210628,M,50-65,38
891,210939,M,35-49,59
892,211044,M,50-65,59
893,211111,M,35-49,78
894,211149,M,50-65,51
895,211249,F,50-65,62
896,211606,M,50-65,78
897,211657,M,50-65,78
898,211749,M,50-65,21
899,211854,M,50-65,59
900,212139,M,50-65,62
901,212581,M,50-65,59
902,213211,M,50-65,51
903,213412,M,50-65,59
904,213461,M,50-65,58
905,213511,M,50-65,78
906,214039,M,50-65,78
907,214066,M,50-65,38
908,214177,M,50-65,38
909,214182,M,35-49,33
910,214303,M,35-49,38
911,214517,M,35-49,78
912,214721,M,35-49,59
913,214828,M,35-49,33
914,214946,M,50-65,33
915,215168,M,50-65,59
916,215374,M,50-65,38
917,215571,F,35-49,59
918,215782,M,50-65,21
919,215849,M,50-65,38
920,215998,M,35-49,62
921,216241,M,>65,78
922,216255,F,50-65,78
923,216620,M,35-49,59
924,217076,M,50-65,79
925,217160,M,50-65,62
926,217726,M,50-65,78
927,217779,M,50-65,59
928,217797,M,50-65,78
929,218262,M,50-65,59
930,218551,F,50-65,33
931,218865,M,50-65,78
932,219147,M,>65,21
933,219957,M,35-49,38
934,219965,M,35-49,33
935,220023,M,50-65,21
936,220140,F,50-65,38
937,220201,F,50-65,78
938,220306,M,50-65,33
939,220364,M,35-49,62
940,220439,M,35-49,78
941,220933,M,50-65,78
